SZN,SLPR_ID,NM,POS,AGE,TM,PRK_PPR,PRK_0.5P,PRK_STD,FPT_PPR,FPTS_0.5,FPTS_STD,GM_ACTV,GM_P,GM,TM_SNP,SNP,FUM,CMP PCT,paAY,paATT,CMP,pa1D,INC,INT,paRTG,pa.ruYDS,SAC,paTD,paYDS,paYPA,paYPC,REC,recAY,DRP,rec1D,recTD,TGT,YAC,recYDS,YPR,YPT,CAR,BTKL,ru1D,ru.recYDS,ruTD,YCO,ruYDS,YPC,SNP%,MTF,YCO/A,MTF/A,ruIMP,ELU,IMP,OPP,IMP/OPP,IMP/G,RR,TS%,YPRR,pIMP,pIMP/A,TTT,DP%,PRS%,AYA,1DRR,DB,YDS(t),CPOE,EPA/DB,YPG(t),paYPG,ruYPG,recYPG,RYOE,FPOE,aFPOE,PROJ,CSTY%,CL
2025,9492,Trey Palmer,WR,24.7,NO,1125,1124,1123,0,0,0,13,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA,0,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA
2025,12516,Kalel Mullings,RB,23.2,TEN,131,131,130,0.7,0.7,0.7,16,4,0,528,12,0,0.0%,0,0,0,0,0,0,0.00,7,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,3,0,2,7,0,0,7,2.33,2.3%,0,0.00,0.000,2,0.000,2,3,0.667,0.5,NA,0.0%,NA,0,NA,NA,NA,NA,NA,NA,0,7,NA,NA,1.8,0.0,1.8,0.0,-1.0,0.0,-1.5,2.9,0%,NA
2025,11821,Tahj Washington,WR,24.6,MIA,196,202,208,4.7,3.2,1.7,7,6,1,342,24,1,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,3,29,0,1,0,5,8,37,12.3,7.4,0,0,0,37,0,0,0,0,7.0%,NA,NA,NA,0,NA,1,5,0.200,0.2,37,NA,1.00,0,NA,NA,NA,NA,NA,0.027,0,37,NA,NA,6.2,0.0,0.0,6.2,NA,0.0,0.1,4.1,0%,1.6
2025,8208,Tyler Badie,RB,25.8,DEN,75,81,90,35.4,25.9,16.4,16,16,0,1021,183,0,0.0%,0,0,0,0,0,0,0.00,23,0,0,0,0.00,0.00,19,-69,4,9,0,31,210,141,7.4,4.6,8,0,1,164,0,28,23,2.88,17.9%,6,3.44,0.750,1,1.094,10,39,0.256,0.6,NA,5.1%,NA,0,NA,NA,NA,NA,NA,NA,0,164,NA,NA,10.3,0.0,1.4,8.8,0.0,0.0,-0.9,45.7,0%,4.5
2025,8160,Kenny Pickett,QB,27.5,LV,60,60,60,9.72,9.72,9.72,17,6,2,931,68,1,62.2%,126,45,28,7,17,2,60.23,210,8,1,188,4.18,6.71,0,0,0,0,0,0,0,0,0.0,0.0,5,1,3,22,0,0,22,4.4,7.3%,NA,NA,NA,3,NA,11,50,0.220,1.8,NA,NA,NA,8,17.8%,2.76,6.7%,28.1%,6.1,NA,57,210,-2.5%,-0.60,35.0,31.3,3.7,0.0,NA,0.0,-11.8,25.8,0%,3.8
2025,12412,Terrell Jennings,RB,24.8,NE,96,93,93,15.2,14.7,14.2,17,0,0,529,39,0,0.0%,0,0,0,0,0,0,0.00,73,0,0,0,0.00,0.00,1,2,0,0,0,1,7,9,9.0,9.0,23,1,7,82,1,0,73,3.17,7.4%,0,0.00,0.000,8,0.000,8,24,0.333,NA,NA,0.2%,NA,0,NA,NA,NA,NA,NA,NA,0,82,NA,NA,NA,NA,NA,NA,3.0,0.0,0.0,0.0,#N/A,#N/A
2025,827,Tyrod Taylor,QB,36.4,NYJ,42,42,42,64.46,64.46,64.46,13,6,4,798,251,1,59.7%,448,134,80,36,54,5,72.95,922,14,5,779,5.81,9.74,0,0,0,0,0,0,0,0,0.0,0.0,27,1,9,143,1,0,143,5.3,31.5%,NA,NA,NA,10,NA,51,161,0.317,8.5,NA,NA,NA,41,30.6%,3.01,12.7%,42.9%,9.0,NA,170,922,-1.9%,-0.12,153.7,129.8,23.8,0.0,NA,0.0,-8.2,87.3,33%,17.6
2025,3271,Tyler Higbee,TE,32.9,LAR,40,37,36,71.1,58.6,46.1,16,10,8,585,318,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,25,141,2,14,3,36,140,281,11.2,7.8,0,0,0,281,0,0,0,0,54.4%,NA,NA,NA,0,NA,17,36,0.472,1.7,182,6.0%,1.54,0,NA,NA,NA,NA,NA,0.077,0,281,NA,NA,28.1,0.0,0.0,28.1,NA,0.0,1.8,53.3,20%,14.8
2025,12542,Efton Chism,WR,24.1,NE,161,158,153,16.5,15,13.5,8,8,1,456,66,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,3,35,0,2,1,3,40,75,25.0,25.0,0,0,0,75,0,0,0,0,14.5%,NA,NA,NA,0,NA,3,3,1.000,0.4,0,NA,NA,0,NA,NA,NA,NA,NA,NA,0,75,NA,NA,9.4,0.0,0.0,9.4,NA,0.0,1.0,7.7,13%,5.5
2025,11640,Jermaine Burton,WR,24.4,CIN,279,278,277,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA,0,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0.0,-0.1,1.1,NA,NA
2025,4219,Jeremy McNichols,RB,30.0,WAS,58,59,62,72.7,60.2,47.7,17,17,1,985,322,1,0.0%,0,0,0,0,0,0,0.00,221,0,0,0,0.00,0.00,25,-26,1,10,0,31,222,196,7.8,6.3,44,6,12,417,1,172,221,5.02,32.7%,18,3.90,0.409,13,0.799,23,75,0.307,1.4,NA,6.6%,NA,0,NA,NA,NA,NA,NA,NA,0,417,NA,NA,24.5,0.0,13.0,11.5,65.0,0.0,-1.5,99.0,6%,10.7
2025,12462,Damien Martinez,RB,21.8,FA,596,596,596,0,0,0,3,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,#N/A,0.0,0.0,0.0,NA,NA
2025,12539,Arian Smith,WR,24.2,NYJ,171,174,175,13.5,10,6.5,16,15,5,933,360,0,0.0%,0,0,0,0,0,0,0.00,13,0,0,0,0.00,0.00,7,19,1,4,0,16,33,52,7.4,3.3,4,0,1,65,0,0,13,3.25,38.6%,NA,NA,NA,1,NA,5,20,0.250,0.3,164,NA,0.32,0,NA,NA,NA,NA,NA,0.024,0,65,NA,NA,4.3,0.0,0.9,3.5,NA,0.0,-1.4,37.1,0%,2.6
2025,12470,Riley Leonard,QB,23.2,IND,51,51,51,32,32,32,12,4,1,679,65,2,58.2%,247,67,39,16,28,3,67.69,442,2,2,415,6.19,10.64,0,0,0,0,0,0,-3,-3,0.0,0.0,6,0,2,24,2,0,27,4.5,9.6%,NA,NA,NA,4,NA,22,73,0.301,5.5,NA,NA,NA,18,26.9%,2.83,10.5%,27.8%,8.4,NA,72,439,-3.6%,-0.18,109.8,103.8,6.8,-0.8,NA,0.0,5.5,16.1,25%,NA
2025,12738,Phil Mafah,RB,23.1,DAL,101,101,99,10.9,9.9,8.9,17,1,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,18,0,0,0,0.00,0.00,2,-11,0,1,0,2,22,11,5.5,5.5,5,0,1,29,1,11,18,3.6,0,0,2.10,0.000,2,0.210,3,7,0.429,3.0,NA,0.3%,NA,0,NA,NA,NA,NA,NA,NA,0,29,NA,NA,29.0,0.0,18.0,11.0,6.0,0.0,3.7,7.2,NA,NA
2025,10871,Luke Schoonmaker,TE,27.2,DAL,71,71,74,27.2,20.2,13.2,17,17,7,1131,375,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,14,50,1,7,0,23,82,132,9.4,5.7,0,0,0,132,0,0,0,0,33.2%,NA,NA,NA,0,NA,7,23,0.304,0.4,104,3.7%,1.27,0,NA,NA,NA,NA,NA,0.067,0,132,NA,NA,7.8,0.0,0.0,7.8,NA,0.0,0.0,29.2,0%,4.0
2025,7610,Trey Lance,QB,25.6,LAC,56,56,56,14.54,14.54,14.54,17,4,1,1072,29,1,47.4%,121,57,27,10,30,1,50.77,311,6,0,226,3.96,8.37,0,0,0,0,0,0,0,0,0.0,0.0,17,0,5,85,0,0,85,5,2.7%,NA,NA,NA,5,NA,15,74,0.203,3.8,NA,NA,NA,10,17.5%,2.65,17.5%,35.2%,9.5,NA,71,311,-8.2%,-0.55,77.8,56.5,21.3,0.0,NA,0.0,-6.4,15.7,0%,NA
2025,6920,Isaiah Hodgins,WR,27.1,PIT,142,144,144,27.5,22.5,17.5,14,7,5,397,291,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,10,98,0,5,1,19,17,115,11.5,6.1,0,0,0,115,0,0,0,0,73.3%,NA,NA,NA,0,NA,6,19,0.316,0.9,198,NA,0.58,0,NA,NA,NA,NA,NA,0.025,0,115,NA,NA,16.4,0.0,0.0,16.4,NA,0.0,-4.6,51.0,0%,#N/A
2025,10214,Davis Allen,TE,24.8,LAR,44,42,45,62.8,50.8,38.8,17,17,5,1060,532,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,24,71,3,9,3,33,137,208,8.7,6.3,0,0,0,208,0,0,0,0,50.2%,NA,NA,NA,0,NA,12,33,0.364,0.7,159,5.5%,1.31,0,NA,NA,NA,NA,NA,0.057,0,208,NA,NA,12.2,0.0,0.0,12.2,NA,0.0,0.9,39.2,0%,8.3
2025,10231,Elijah Higgins,TE,25.1,ARI,48,51,54,58.1,43.1,28.1,17,17,10,1077,442,1,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,30,92,0,15,0,37,209,301,10.0,8.1,0,0,0,301,0,0,0,0,41.0%,NA,NA,NA,0,NA,15,37,0.405,0.9,232,5.7%,1.30,0,NA,NA,NA,NA,NA,0.065,0,301,NA,NA,17.7,0.0,0.0,17.7,NA,0.0,0.7,50.8,6%,9.5
2025,11616,Jacob Cowing,WR,24.8,SF,1227,1227,1225,0,0,0,17,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA,0,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA
2025,11370,Chris Brooks,RB,25.9,GB,79,80,81,32.7,26.2,19.7,17,17,0,1000,180,0,0.0%,0,0,0,0,0,0,0.00,106,0,0,0,0.00,0.00,13,-15,2,3,0,17,106,91,7.0,5.4,27,1,5,197,0,96,106,3.93,18.0%,11,3.56,0.407,5,0.764,8,44,0.182,0.5,NA,3.5%,NA,0,NA,NA,NA,NA,NA,NA,0,197,NA,NA,11.6,0.0,6.2,5.4,21.0,0.0,-1.0,47.2,0%,5.4
2025,11592,Erick All,TE,25.2,CIN,572,572,572,0,0,0,17,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA,0,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA
2025,11256,Tyson Bagent,QB,25.5,CHI,67,67,67,2.58,2.58,2.58,16,2,0,1033,14,1,75.0%,8,4,3,2,1,0,113.54,54,0,0,47,11.75,15.67,0,0,0,0,0,0,0,0,0.0,0.0,2,0,0,7,0,0,7,3.5,1.4%,NA,NA,NA,0,NA,2,6,0.333,1.0,NA,NA,NA,2,50.0%,3.29,25.0%,0.0%,7.0,NA,5,54,6.3%,+0.43,27.0,23.5,3.5,0.0,NA,0.0,0.0,0.0,NA,NA
2025,12473,Mitchell Evans,TE,22.7,CAR,54,53,52,48.2,38.7,29.2,17,10,10,1061,393,0,0.0%,0,0,0,0,0,0,0.00,1,0,0,0,0.00,0.00,19,63,1,7,2,25,108,171,9.0,6.8,1,0,1,172,0,0,1,1,37.0%,NA,0.00,NA,1,NA,10,26,0.385,1.0,47,4.9%,3.64,0,NA,NA,NA,NA,NA,0.149,0,172,NA,NA,17.2,0.0,0.1,17.1,NA,0.0,0.0,19.5,#N/A,#N/A
2025,8129,Dameon Pierce,RB,25.8,HOU,122,120,118,3.6,3.6,3.6,9,3,0,288,23,0,0.0%,0,0,0,0,0,0,0.00,36,0,0,0,0.00,0.00,0,0,1,0,0,1,0,0,0.0,0.0,14,2,1,36,0,23,36,2.57,8.0%,3,1.65,0.214,1,0.379,1,15,0.067,0.3,NA,0.2%,NA,0,NA,NA,NA,NA,NA,NA,0,36,NA,NA,12.0,0.0,12.0,0.0,2.0,0.0,-1.2,9.8,0%,NA
2025,12515,Donovan Edwards,RB,22.8,WAS,593,593,593,0,0,0,17,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,#N/A,0.0,-2.9,2.9,NA,NA
2025,11570,Rasheen Ali,RB,24.8,BAL,87,91,91,24.2,19.7,15.2,15,8,0,830,111,0,0.0%,0,0,0,0,0,0,0.00,24,0,0,0,0.00,0.00,9,-15,1,1,1,11,83,68,7.6,6.2,7,0,1,92,0,9,24,3.43,13.4%,2,1.29,0.286,1,0.414,3,18,0.167,0.4,NA,2.6%,NA,0,NA,NA,NA,NA,NA,NA,0,92,NA,NA,11.5,0.0,3.0,8.5,-9.0,0.0,0.7,16.3,0%,5.8
2025,8123,Hassan Haskins,RB,26.0,LAC,102,106,109,10,8,6,16,7,0,746,80,0,0.0%,0,0,0,0,0,0,0.00,47,0,0,0,0.00,0.00,4,-3,0,0,0,4,16,13,3.3,3.3,17,0,4,60,0,29,47,2.76,10.7%,6,1.72,0.353,4,0.525,4,21,0.190,0.6,NA,0.7%,NA,0,NA,NA,NA,NA,NA,NA,0,60,NA,NA,8.6,0.0,6.7,1.9,-2.0,0.0,-2.4,34.1,0%,2.8
2025,12634,Jordan Watkins,WR,23.8,SF,198,198,197,4.6,3.6,2.6,5,4,0,359,25,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,2,25,0,1,0,3,1,26,13.0,8.7,0,0,0,26,0,0,0,0,7.0%,NA,NA,NA,0,NA,1,3,0.333,0.3,12,NA,2.17,0,NA,NA,NA,NA,NA,0.083,0,26,NA,NA,6.5,0.0,0.0,6.5,NA,0.0,-0.2,6.0,0%,NA
2025,3200,Sterling Shepard,WR,32.8,TB,80,82,87,82,62.5,43,14,13,2,936,495,1,0.0%,0,0,0,0,0,0,0.00,19,0,0,0,0.00,0.00,39,222,0,17,1,53,149,371,9.5,7.0,4,0,1,390,0,0,19,4.75,52.9%,NA,NA,NA,1,NA,19,57,0.333,1.5,323,9.5%,1.15,0,NA,NA,NA,NA,NA,0.053,0,390,NA,NA,30.0,0.0,1.5,28.5,NA,0.0,0.0,82.9,8%,11.3
2025,7596,Elijah Moore,WR,25.7,BUF,141,137,136,28.6,24.1,19.6,14,9,2,533,159,0,0.0%,0,0,0,0,0,0,0.00,24,0,0,0,0.00,0.00,9,54,1,4,0,17,58,112,12.4,6.6,6,2,2,136,1,0,24,4,29.8%,NA,NA,NA,3,NA,7,23,0.304,0.8,88,NA,1.27,0,NA,NA,NA,NA,NA,0.045,0,136,NA,NA,15.1,0.0,2.7,12.4,NA,0.0,1.6,18.5,0%,6.9
2025,10225,Jonathan Mingo,WR,24.6,DAL,207,207,201,3.5,3,2.5,14,6,0,450,56,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,1,21,1,1,0,5,4,25,25.0,5.0,0,0,0,25,0,0,0,0,12.4%,NA,NA,NA,0,NA,1,5,0.200,0.2,41,NA,0.61,0,NA,NA,NA,NA,NA,0.024,0,25,NA,NA,4.2,0.0,0.0,4.2,NA,0.0,0.5,1.5,0%,1.2
2025,7083,Tyler Huntley,QB,27.8,BAL,47,47,47,40.14,40.14,40.14,17,5,2,745,197,0,77.6%,278,67,52,17,15,0,103.11,577,8,2,426,6.36,8.19,0,0,0,0,0,0,0,0,0.0,0.0,24,1,11,151,0,0,151,6.29,26.4%,NA,NA,NA,11,NA,30,91,0.330,6.0,NA,NA,NA,19,28.4%,2.57,6.0%,24.7%,6.4,NA,85,577,5.9%,+0.12,115.4,85.2,30.2,0.0,NA,0.0,-0.6,17.3,20%,12.5
2025,12718,Konata Mumpfield,WR,23.1,LAR,146,147,147,25.2,20.2,15.2,17,17,0,1060,339,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,10,67,1,6,1,23,25,92,9.2,4.0,0,0,0,92,0,0,0,0,32.0%,NA,NA,NA,0,NA,7,23,0.304,0.4,129,NA,0.71,0,NA,NA,NA,NA,NA,0.047,0,92,NA,NA,5.4,0.0,0.0,5.4,NA,0.0,-1.5,18.8,0%,6.3
2025,12472,Raheim Sanders,RB,23.5,CLE,92,92,87,20.3,18.8,17.3,6,4,1,365,45,0,0.0%,0,0,0,0,0,0,0.00,92,0,0,0,0.00,0.00,3,7,0,0,0,4,14,21,7.0,5.3,27,0,6,113,1,112,92,3.41,12.3%,7,4.13,0.259,7,0.672,7,31,0.226,1.8,NA,0.7%,NA,0,NA,NA,NA,NA,NA,NA,0,113,NA,NA,28.3,0.0,23.0,5.3,14.0,0.0,0.4,17.6,0%,NA
2025,4040,JuJu Smith-Schuster,WR,29.0,KC,86,87,93,73.5,57,40.5,17,17,12,1049,570,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,33,154,2,18,1,45,191,345,10.5,7.7,0,0,0,345,0,0,0,0,54.3%,NA,NA,NA,0,NA,19,45,0.422,1.1,351,7.7%,0.98,0,NA,NA,NA,NA,NA,0.051,0,345,NA,NA,20.3,0.0,0.0,20.3,NA,0.0,-0.8,89.5,6%,11.2
2025,6960,Tyler Johnson,WR,27.3,NYJ,124,124,123,37.7,31.7,25.7,12,11,5,751,292,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,12,133,2,7,1,18,64,197,16.4,10.9,0,0,0,197,0,0,0,0,38.9%,NA,NA,NA,0,NA,8,18,0.444,0.7,138,3.6%,1.43,0,NA,NA,NA,NA,NA,0.051,0,197,NA,NA,17.9,0.0,0.0,17.9,NA,0.0,-0.1,41.2,9%,9.9
2025,4147,Samaje Perine,RB,30.2,CIN,57,57,56,77.9,69.4,60.9,15,14,2,912,313,3,0.0%,0,0,0,0,0,0,0.00,382,0,0,0,0.00,0.00,17,-22,1,5,0,21,109,87,5.1,4.1,84,3,29,469,3,275,382,4.55,34.3%,24,3.27,0.286,32,0.613,37,105,0.352,2.6,NA,3.3%,NA,0,NA,NA,NA,NA,NA,NA,0,469,NA,NA,33.5,0.0,27.3,6.2,103.0,0.0,-0.9,91.9,14%,12.5
2025,11645,Javon Baker,WR,23.8,PHI,1223,1223,1221,0,0,0,10,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA,0,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA
2025,11299,Zavier Scott,RB,26.4,MIN,73,72,75,39.2,32.2,25.2,16,9,0,878,99,2,0.0%,0,0,0,0,0,0,0.00,114,0,0,0,0.00,0.00,14,-7,0,6,1,16,105,98,7.0,6.1,32,1,6,212,0,71,114,3.56,11.3%,4,2.23,0.125,6,0.348,13,48,0.271,1.4,NA,3.3%,NA,0,NA,NA,NA,NA,NA,NA,0,212,NA,NA,23.6,0.0,12.7,10.9,3.0,0.0,0.0,32.5,11%,#N/A
2025,4082,Curtis Samuel,WR,29.3,BUF,151,151,150,21.1,17.6,14.1,12,6,0,380,151,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,7,54,0,4,1,9,27,81,11.6,9.0,0,0,0,81,0,0,0,0,39.7%,NA,NA,NA,0,NA,5,9,0.556,0.8,81,NA,1.00,0,NA,NA,NA,NA,NA,0.049,0,81,NA,NA,13.5,0.0,0.0,13.5,NA,0.0,-0.7,26.7,0%,5.9
2025,8204,Bo Melton,WR,26.2,GB,147,145,133,24.2,22.2,20.2,16,9,1,932,83,0,0.0%,0,0,0,0,0,0,0.00,35,0,0,0,0.00,0.00,4,100,1,3,1,13,7,107,26.8,8.2,5,0,2,142,0,0,35,7,8.9%,NA,NA,NA,2,NA,6,18,0.333,0.7,0,NA,NA,0,NA,NA,NA,NA,NA,NA,0,142,NA,NA,15.8,0.0,3.9,11.9,NA,0.0,1.5,8.8,0%,6.9
2025,11633,Jamari Thrash,WR,25.0,CLE,152,156,160,20.7,15.7,10.7,9,9,1,618,216,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,10,70,0,5,0,15,37,107,10.7,7.1,0,0,0,107,0,0,0,0,35.0%,NA,NA,NA,0,NA,5,15,0.333,0.6,116,NA,0.92,0,NA,NA,NA,NA,NA,0.043,0,107,NA,NA,11.9,0.0,0.0,11.9,NA,0.0,-0.9,31.5,0%,3.9
2025,7496,Nick Westbrook-Ikhine,WR,28.7,MIA,155,160,168,19.9,14.4,8.9,15,15,3,813,380,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,11,61,3,8,0,20,28,89,8.1,4.5,0,0,0,89,0,0,0,0,46.7%,NA,NA,NA,0,NA,8,20,0.400,0.5,184,NA,0.48,0,NA,NA,NA,NA,NA,0.043,0,89,NA,NA,5.9,0.0,0.0,5.9,NA,0.0,-3.4,78.0,0%,4.2
2025,8162,Sam Howell,QB,25.2,PHI,288,288,288,0,0,0,4,0,0,190,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,0.00,0.0%,0.0%,0.0,NA,0,0,#N/A,#N/A,NA,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA
2025,7538,Zach Wilson,QB,26.4,MIA,71,71,70,1.38,1.38,1.38,16,4,0,869,23,0,54.5%,9,11,6,3,5,0,60.04,33,0,0,32,2.91,5.33,0,0,0,0,0,0,0,0,0.0,0.0,3,0,0,1,0,0,1,0.33,2.6%,NA,NA,NA,0,NA,3,14,0.214,0.8,NA,NA,NA,3,27.3%,2.36,0.0%,41.6%,5.7,NA,12,33,-13.3%,-0.56,8.3,8.0,0.3,0.0,NA,0.0,0.0,0.0,0%,NA
2025,9999,Will Levis,QB,26.4,TEN,285,285,285,0,0,0,17,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,0.00,0.0%,0.0%,0.0,NA,0,0,#N/A,#N/A,NA,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA
2025,4972,Mason Rudolph,QB,30.4,PIT,54,54,54,17,17,17,17,6,1,956,113,1,73.1%,56,52,38,15,14,2,84.62,316,2,2,310,5.96,8.16,0,0,0,0,0,0,0,0,0.0,0.0,7,0,2,6,0,0,6,0.86,11.8%,NA,NA,NA,2,NA,19,59,0.322,3.2,NA,NA,NA,17,32.7%,2.75,5.8%,20.7%,4.9,NA,53,316,2.9%,-0.04,52.7,51.7,1.0,0.0,NA,0.0,0.0,0.0,0%,6.0
2025,10866,Aidan O'Connell,QB,27.3,LV,63,63,63,4.78,4.78,4.78,12,1,0,42,0,0,45.5%,71,22,10,5,12,0,59.28,109,1,0,102,4.64,10.20,0,0,0,0,0,0,0,0,0.0,0.0,1,0,0,7,0,0,7,7,0.0%,NA,NA,NA,0,NA,5,23,0.217,5.0,NA,NA,NA,5,22.7%,2.61,9.1%,29.2%,7.5,NA,24,109,-14.5%,-0.33,109.0,102.0,7.0,0.0,NA,0.0,0.2,4.6,NA,NA
2025,7601,Rondale Moore,WR,25.5,MIN,1143,1142,1141,0,0,0,17,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA,0,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA
2025,5938,Lil'Jordan Humphrey,WR,27.6,NYG,128,129,128,34.6,28.1,21.6,17,10,4,607,313,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,13,127,1,8,1,25,29,156,12.0,6.2,0,0,0,156,0,0,0,0,51.6%,NA,NA,NA,0,NA,9,25,0.360,0.9,168,4.1%,0.93,0,NA,NA,NA,NA,NA,0.048,0,156,NA,NA,15.6,0.0,0.0,15.6,NA,-17.0,-0.4,32.3,10%,9.0
2025,1426,DeAndre Hopkins,WR,33.5,BAL,93,88,85,67,56,45,17,17,3,963,321,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,22,265,0,13,2,39,65,330,15.0,8.5,0,0,0,330,0,0,0,0,33.3%,NA,NA,NA,0,NA,15,39,0.385,0.9,178,9.2%,1.85,0,NA,NA,NA,NA,NA,0.073,0,330,NA,NA,19.4,0.0,0.0,19.4,NA,25.5,-0.8,84.7,6%,11.3
2025,7568,Brevin Jordan,TE,25.4,HOU,529,529,528,0,0,0,17,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA,0,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,24.0,0.0,0.0,NA,NA
2025,4080,Zay Jones,WR,30.7,ARI,136,136,139,30.3,24.3,18.3,16,8,0,546,271,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,12,147,0,7,0,18,36,183,15.3,10.2,0,0,0,183,0,0,0,0,49.6%,NA,NA,NA,0,NA,7,18,0.389,0.9,164,2.8%,1.12,0,NA,NA,NA,NA,NA,0.043,0,183,NA,NA,22.9,0.0,0.0,22.9,NA,9.3,0.5,26.5,13%,8.7
