WK,SLPR_ID,NM,POS,AGE,TM,PRK_PPR,PRK_0.5P,PRK_STD,FPT_PPR,FPTS_0.5,FPTS_STD,GM_ACTV,GM_P,GM,TM_SNP,SNP,FUM,CMP PCT,paAY,paATT,CMP,pa1D,INC,INT,paRTG,pa.ruYDS,SAC,paTD,paYDS,paYPA,paYPC,REC,recAY,DRP,rec1D,recTD,TGT,YAC,recYDS,YPR,YPT,CAR,BTKL,ru1D,ru.recYDS,ruTD,YCO,ruYDS,YPC,SNP%,MTF,YCO/A,MTF/A,ruIMP,ELU,IMP,OPP,IMP/OPP,IMP/G,RR,TS%,YPRR,pIMP,pIMP/A,TTT,DP%,PRS%,AYA,1DRR,DB,YDS(t),CMP%OE,EPA/DB,VS,vsRK,INJ,PROJ,FPOE
17,6803,Brandon Aiyuk,WR,27.5,SF,999.0,999,999,0,0,0,1,0,0,72,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,vs CHI,3,DNR,DNR,DNR
17,12498,Mason Taylor,TE,21.4,NYJ,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,vs NE,10,Q,6.64,-6.6
17,10222,Jayden Reed,WR,25.4,GB,43.0,43,44,8.1,6.1,4.1,1,1,0,47,25,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0.00,0.00,4,31,0,1,0,4,10,41,10.3,10.3,0,0,0,41,0,NA,0,0,53.0%,NA,NA,NA,0,NA,1,4,0.250,1.0,18,16.0%,2.28,0,NA,NA,NA,NA,NA,0.056,NA,41,NA,NA,vs BAL,9,·,11,-2.9
17,5844,T.J. Hockenson,TE,28.2,MIN,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,vs DET,14,OUT,OUT,OUT
17,6783,Jerry Jeudy,WR,26.4,CLE,34.0,36,39,10.4,7.9,5.4,1,1,1,52,49,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0.00,0.00,5,50,0,4,0,7,4,54,10.8,7.7,0,0,0,54,0,NA,0,0,94.0%,NA,NA,NA,0,NA,4,7,0.571,4.0,28,30.4%,1.93,0,NA,NA,NA,NA,NA,0.143,NA,54,NA,NA,vs PIT,6,·,8.81,1.6
17,8126,Wan'Dale Robinson,WR,24.7,NYG,6.0,8,14,22.3,16.8,11.3,1,1,1,64,48,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0.00,0.00,11,70,0,5,0,14,43,113,10.3,8.1,0,0,0,113,0,NA,0,0,75.0%,NA,NA,NA,0,NA,5,14,0.357,5.0,31,46.7%,3.65,0,NA,NA,NA,NA,NA,0.161,NA,113,NA,NA,@ LV,10,·,12.82,9.5
17,8121,Romeo Doubs,WR,25.5,GB,40.0,38,35,9.2,7.7,6.2,1,1,1,47,27,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0.00,0.00,3,49,0,3,0,3,13,62,20.7,20.7,0,0,0,62,0,NA,0,0,57.0%,NA,NA,NA,0,NA,3,3,1.000,3.0,17,12.0%,3.65,0,NA,NA,NA,NA,NA,0.176,NA,62,NA,NA,vs BAL,9,·,8.17,1.0
17,5947,Jakobi Meyers,WR,28.9,JAX,47.0,53,77,7.9,4.9,1.9,1,1,1,69,65,1,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0.00,0.00,6,41,0,2,0,9,-2,39,6.5,4.3,0,0,0,39,0,NA,0,0,94.0%,NA,NA,NA,0,NA,2,9,0.222,2.0,44,24.3%,0.89,0,NA,NA,NA,NA,NA,0.045,NA,39,NA,NA,@ IND,4,·,12.01,-4.1
17,12504,Kaleb Johnson,RB,22.1,PIT,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,@ CLE,15,·,0.99,-1.0
17,12497,Tory Horton,WR,22.8,SEA,999.0,999,999,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,@ CAR,21,IR,IR,IR
17,11627,Troy Franklin,WR,22.6,DEN,55.0,67,79,5.7,3.7,1.7,1,1,0,72,27,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0.00,0.00,4,9,0,2,0,4,8,17,4.3,4.3,0,0,0,17,0,NA,0,0,38.0%,NA,NA,NA,0,NA,2,4,0.500,2.0,18,10.5%,0.94,0,NA,NA,NA,NA,NA,0.111,NA,17,NA,NA,@ KC,20,·,8.45,-2.8
17,8676,Rashid Shaheed,WR,27.1,SEA,98.0,97,98,1.8,1.3,0.8,1,1,0,66,12,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0.00,0.00,1,6,0,0,0,1,2,8,8.0,8.0,0,0,0,8,0,NA,0,0,18.0%,NA,NA,NA,0,NA,0,1,0.000,0.0,8,3.7%,1.00,0,NA,NA,NA,NA,NA,0.000,NA,8,NA,NA,@ CAR,21,·,10.62,-8.8
17,4037,Chris Godwin,WR,29.6,TB,4.0,4,5,23.8,20.3,16.8,1,1,1,67,53,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0.00,0.00,7,29,0,4,1,8,79,108,15.4,13.5,0,0,0,108,0,NA,0,0,79.0%,NA,NA,NA,0,NA,5,8,0.625,5.0,42,18.2%,2.57,0,NA,NA,NA,NA,NA,0.095,NA,108,NA,NA,@ MIA,23,Q,11.09,12.7
17,12495,Ollie Gordon,RB,21.7,MIA,999.0,999,999,0,0,0,1,1,0,55,8,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,15.0%,NA,NA,NA,0,NA,0,0,NA,0.0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,vs TB,12,·,1.75,-1.8
17,5967,Tony Pollard,RB,28.4,TEN,18.0,19,20,11.5,10.5,9.5,1,1,1,74,37,0,0.0,0,0,0,0,0,0,0.0,85,0,0,0,0.00,0.00,2,-2,0,1,0,2,12,10,5.0,5.0,18,2,4,95,0,67,85,4.72,50.0%,1,3.70,0.056,4,0.426,5,20,0.250,5.0,NA,5.0%,NA,0,NA,NA,NA,NA,NA,NA,NA,95,NA,NA,vs NO,16,·,9.98,1.5
17,12535,Isaac TeSlaa,WR,23.6,DET,20.0,18,17,13.9,12.4,10.9,1,1,0,64,33,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0.00,0.00,3,26,0,2,1,4,23,49,16.3,12.3,0,0,0,49,0,NA,0,0,52.0%,NA,NA,NA,0,NA,3,4,0.750,3.0,24,13.8%,2.04,0,NA,NA,NA,NA,NA,0.083,NA,49,NA,NA,@ MIN,32,·,4.17,9.7
17,9504,Kayshon Boutte,WR,23.4,NE,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,@ NYJ,18,Q,4.78,-4.8
17,6768,Tua Tagovailoa,QB,27.6,MIA,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,vs TB,2,·,·,·
17,9480,Brenton Strange,TE,24.8,JAX,20.0,19,18,8.4,6.9,5.4,1,1,1,69,56,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0.00,0.00,3,17,0,3,0,5,37,54,18.0,10.8,0,0,0,54,0,NA,0,0,81.0%,NA,NA,NA,0,NA,3,5,0.600,3.0,32,13.5%,1.69,0,NA,NA,NA,NA,NA,0.094,NA,54,NA,NA,@ IND,6,·,10.15,-1.8
17,4033,David Njoku,TE,29.2,CLE,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,vs PIT,3,Q,3.49,-3.5
17,8131,Isaiah Likely,TE,25.4,BAL,29.0,28,29,5.7,4.2,2.7,1,1,0,76,53,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0.00,0.00,3,17,0,2,0,3,10,27,9.0,9.0,0,0,0,27,0,NA,0,0,70.0%,NA,NA,NA,0,NA,2,3,0.667,2.0,17,15.0%,1.59,0,NA,NA,NA,NA,NA,0.118,NA,27,NA,NA,@ GB,23,·,7.12,-1.4
17,10213,Tre Tucker,WR,24.6,LV,36.0,39,40,9.9,7.4,4.9,1,1,1,59,59,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0.00,0.00,5,21,0,1,0,6,28,49,9.8,8.2,2,0,1,49,0,NA,0,0,100.0%,NA,NA,NA,1,NA,2,8,0.250,2.0,34,20.0%,1.44,0,NA,NA,NA,NA,NA,0.029,NA,49,NA,NA,vs NYG,5,·,11.38,-1.5
17,1479,Keenan Allen,WR,33.4,LAC,89.0,86,80,2.7,2.2,1.7,1,1,0,63,36,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0.00,0.00,1,13,1,1,0,3,4,17,17.0,5.7,0,0,0,17,0,NA,0,0,57.0%,NA,NA,NA,0,NA,1,3,0.333,1.0,29,9.4%,0.59,0,NA,NA,NA,NA,NA,0.034,NA,17,NA,NA,vs HOU,31,·,8.53,-5.8
17,7049,Jauan Jennings,WR,28.2,SF,26.0,23,19,12.2,11.2,10.2,1,1,1,72,65,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0.00,0.00,2,25,0,0,1,4,17,42,21.0,10.5,0,0,0,42,0,NA,0,0,90.0%,NA,NA,NA,0,NA,1,4,0.250,1.0,36,12.1%,1.17,0,NA,NA,NA,NA,NA,0.000,NA,42,NA,NA,vs CHI,3,·,12.42,-0.2
17,5022,Dallas Goedert,TE,30.7,PHI,15.0,14,15,9.8,8.3,6.8,1,1,1,54,43,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0.00,0.00,3,2,1,0,1,6,6,8,2.7,1.3,0,0,0,8,0,NA,0,0,80.0%,NA,NA,NA,0,NA,1,6,0.167,1.0,23,22.2%,0.35,0,NA,NA,NA,NA,NA,0.000,NA,8,NA,NA,@ BUF,31,·,10.47,-0.7
17,8132,Tyler Allgeier,RB,25.4,ATL,60.0,57,52,2.3,2.3,2.3,1,1,0,53,19,0,0.0,0,0,0,0,0,0,0.0,23,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,10,0,1,23,0,18,23,2.3,36.0%,6,1.80,0.600,1,0.780,1,10,0.100,1.0,NA,0.0%,NA,0,NA,NA,NA,NA,NA,NA,NA,23,NA,NA,vs LAR,28,·,6.24,-3.9
17,8136,Rachaad White,RB,26.7,TB,49.0,52,58,3.7,2.7,1.7,1,1,0,67,32,0,0.0,0,0,0,0,0,0,0.0,10,0,0,0,0.00,0.00,2,-9,0,0,0,2,16,7,3.5,3.5,2,0,0,17,0,7,10,5,48.0%,1,3.70,0.500,0,0.870,0,4,0.000,0.0,NA,4.5%,NA,0,NA,NA,NA,NA,NA,NA,NA,17,NA,NA,@ MIA,11,·,5.13,-1.4
17,2449,Stefon Diggs,WR,31.8,NE,7.0,6,6,22.1,19.1,16.1,1,1,1,66,34,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0.00,0.00,6,61,0,4,1,6,40,101,16.8,16.8,0,0,0,101,0,NA,0,0,52.0%,NA,NA,NA,0,NA,5,6,0.833,5.0,19,24.0%,5.32,0,NA,NA,NA,NA,NA,0.211,NA,101,NA,NA,@ NYJ,18,·,12.94,9.2
17,11576,Braelon Allen,RB,21.7,NYJ,999.0,999,999,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,vs NE,30,IR,IR,IR
17,9508,Tyjae Spears,RB,24.3,TEN,67.0,69,79,1.1,0.6,0.1,1,1,0,74,39,0,0.0,0,0,0,0,0,0,0.0,2,0,0,0,0.00,0.00,1,-5,1,0,0,2,4,-1,-1.0,-0.5,6,0,0,1,0,12,2,0.33,53.0%,3,2.00,0.500,0,0.700,0,8,0.000,0.0,NA,5.0%,NA,0,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,vs NO,16,·,8.54,-7.4
17,9494,Marvin Mims,WR,23.5,DEN,77.0,82,93,4,2.5,1,1,1,1,72,34,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0.00,0.00,3,-11,0,1,0,4,21,10,3.3,2.5,0,0,0,10,0,NA,0,0,47.0%,NA,NA,NA,0,NA,1,4,0.250,1.0,27,10.5%,0.37,0,NA,NA,NA,NA,NA,0.037,NA,10,NA,NA,@ KC,20,·,6.84,-2.8
17,9757,Kendre Miller,RB,23.3,NO,999.0,999,999,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,@ TEN,14,IR,IR,IR
17,12509,Tre Harris,WR,23.6,LAC,92.0,90,86,2.5,2,1.5,1,1,1,63,29,0,0.0,0,0,0,0,0,0,0.0,7,0,0,0,0.00,0.00,1,-1,0,1,0,1,9,8,8.0,8.0,1,0,0,15,0,NA,7,7,46.0%,NA,NA,NA,0,NA,1,2,0.500,1.0,18,3.1%,0.44,0,NA,NA,NA,NA,NA,0.056,NA,15,NA,NA,vs HOU,31,·,4.57,-2.1
17,12521,Elijah Arroyo,TE,22.5,SEA,999.0,999,999,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,@ CAR,15,IR,IR,IR
17,12469,Dylan Sampson,RB,21.0,CLE,41.0,42,49,5.7,4.2,2.7,1,1,0,52,18,0,0.0,0,0,0,0,0,0,0.0,27,0,0,0,0.00,0.00,3,-13,0,0,0,3,13,0,0.0,0.0,11,0,0,27,0,17,27,2.45,35.0%,4,1.50,0.364,0,0.514,0,14,0.000,0.0,NA,13.0%,NA,0,NA,NA,NA,NA,NA,NA,NA,27,NA,NA,vs PIT,24,Q,10.84,-5.1
17,11562,Spencer Rattler,QB,25.0,NO,999.0,999,999,0,0,0,1,0,0,54,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,@ TEN,8,·,·,·
17,11586,Blake Corum,RB,24.8,LAR,64.0,61,57,1.8,1.8,1.8,1,1,0,65,16,0,0.0,0,0,0,0,0,0,0.0,18,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,6,0,0,18,0,10,18,3,25.0%,2,1.70,0.333,0,0.503,0,6,0.000,0.0,NA,0.0%,NA,0,NA,NA,NA,NA,NA,NA,NA,18,NA,NA,@ ATL,17,·,9.28,-7.5
17,11618,Jalen McMillan,WR,23.8,TB,10.0,12,13,18.4,14.9,11.4,1,1,0,67,35,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0.00,0.00,7,70,0,4,0,9,44,114,16.3,12.7,0,0,0,114,0,NA,0,0,52.0%,NA,NA,NA,0,NA,4,9,0.444,4.0,28,20.5%,4.07,0,NA,NA,NA,NA,NA,0.143,NA,114,NA,NA,@ MIA,23,·,5.52,12.9
17,7611,Rhamondre Stevenson,RB,27.6,NE,5.0,6,7,27.2,24.7,22.2,1,1,1,66,32,0,0.0,0,0,0,0,0,0,0.0,47,0,0,0,0.00,0.00,5,30,0,2,1,5,25,55,11.0,11.0,8,0,2,102,1,40,47,5.88,48.0%,2,5.00,0.250,3,0.750,6,13,0.462,6.0,NA,20.0%,NA,0,NA,NA,NA,NA,NA,NA,NA,102,NA,NA,@ NYJ,4,·,8.39,18.8
17,12510,Jalen Milroe,QB,22.8,SEA,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,@ CAR,25,·,·,·
17,8205,Isiah Pacheco,RB,26.6,KC,52.0,48,45,3.2,3.2,3.2,1,1,1,43,15,0,0.0,0,0,0,0,0,0,0.0,32,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,9,0,1,32,0,28,32,3.56,35.0%,2,3.10,0.222,1,0.532,1,9,0.111,1.0,NA,0.0%,NA,0,NA,NA,NA,NA,NA,NA,NA,32,NA,NA,vs DEN,32,·,8.58,-5.4
17,10444,Cedric Tillman,WR,25.4,CLE,63.0,56,43,5.2,4.7,4.2,1,1,1,52,30,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0.00,0.00,1,28,0,1,0,1,14,42,42.0,42.0,0,0,0,42,0,NA,0,0,58.0%,NA,NA,NA,0,NA,1,1,1.000,1.0,15,4.3%,2.80,0,NA,NA,NA,NA,NA,0.067,NA,42,NA,NA,vs PIT,6,·,3.06,2.1
17,11646,Jalen Coker,WR,23.9,CAR,80.0,80,82,3.6,2.6,1.6,1,1,0,53,38,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0.00,0.00,2,2,0,1,0,2,14,16,8.0,8.0,0,0,0,16,0,NA,0,0,72.0%,NA,NA,NA,0,NA,1,2,0.500,1.0,26,8.3%,0.62,0,NA,NA,NA,NA,NA,0.038,NA,16,NA,NA,vs SEA,14,·,10.21,-6.6
17,12536,Jaylin Noel,WR,23.1,HOU,18.0,15,12,14.6,13.1,11.6,1,1,0,65,16,0,0.0,0,0,0,0,0,0,0.0,2,0,0,0,0.00,0.00,3,47,0,0,1,4,7,54,18.0,13.5,1,0,0,56,0,NA,2,2,25.0%,NA,NA,NA,0,NA,1,5,0.200,1.0,8,14.3%,6.75,0,NA,NA,NA,NA,NA,0.000,NA,56,NA,NA,@ LAC,30,·,2.31,12.3
17,12541,Dont'e Thornton,WR,22.8,LV,85.0,87,90,3.2,2.2,1.2,1,1,1,59,46,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0.00,0.00,2,9,0,1,0,4,3,12,6.0,3.0,0,0,0,12,0,NA,0,0,78.0%,NA,NA,NA,0,NA,1,4,0.250,1.0,24,13.3%,0.50,0,NA,NA,NA,NA,NA,0.042,NA,12,NA,NA,vs NYG,5,·,2.82,0.4
17,3214,Hunter Henry,TE,30.8,NE,7.0,7,7,13.9,12.4,10.9,1,1,1,66,43,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0.00,0.00,3,20,0,2,1,3,29,49,16.3,16.3,0,0,0,49,0,NA,0,0,65.0%,NA,NA,NA,0,NA,3,3,1.000,3.0,21,12.0%,2.33,0,NA,NA,NA,NA,NA,0.095,NA,49,NA,NA,@ NYJ,13,·,9.68,4.2
17,12534,Kyle Monangai,RB,23.3,CHI,31.0,34,35,7.7,6.2,4.7,1,1,0,66,27,0,0.0,0,0,0,0,0,0,0.0,38,0,0,0,0.00,0.00,3,-6,1,1,0,4,15,9,3.0,2.3,8,0,2,47,0,16,38,4.75,41.0%,2,2.00,0.250,2,0.450,3,12,0.250,3.0,NA,9.5%,NA,0,NA,NA,NA,NA,NA,NA,NA,47,NA,NA,@ SF,29,·,9.5,-1.8
17,12486,Dillon Gabriel,QB,24.8,CLE,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,vs PIT,6,·,·,·
17,7090,Darnell Mooney,WR,27.9,ATL,60.0,59,55,5.5,4.5,3.5,1,1,1,53,37,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0.00,0.00,2,29,0,2,0,3,6,35,17.5,11.7,0,0,0,35,0,NA,0,0,70.0%,NA,NA,NA,0,NA,2,3,0.667,2.0,19,15.0%,1.84,0,NA,NA,NA,NA,NA,0.105,NA,35,NA,NA,vs LAR,8,·,8.36,-2.9
17,5012,Mark Andrews,TE,30.1,BAL,25.0,26,28,6.8,4.8,2.8,1,1,1,76,31,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0.00,0.00,4,21,0,1,0,4,7,28,7.0,7.0,0,0,0,28,0,NA,0,0,41.0%,NA,NA,NA,0,NA,1,4,0.250,1.0,16,20.0%,1.75,0,NA,NA,NA,NA,NA,0.063,NA,28,NA,NA,@ GB,23,·,9.42,-2.6
17,12483,Jack Bech,WR,22.8,LV,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,vs NYG,5,·,9.55,-9.6
17,7571,Rashod Bateman,WR,25.8,BAL,102.0,101,102,1.7,1.2,0.7,1,1,1,76,40,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0.00,0.00,1,4,0,0,0,1,3,7,7.0,7.0,0,0,0,7,0,NA,0,0,53.0%,NA,NA,NA,0,NA,0,1,0.000,0.0,16,5.0%,0.44,0,NA,NA,NA,NA,NA,0.000,NA,7,NA,NA,@ GB,15,·,6.53,-4.8
17,11655,Tyrone Tracy,RB,25.8,NYG,35.0,33,31,6.7,6.2,5.7,1,1,1,64,42,0,0.0,0,0,0,0,0,0,0.0,62,0,0,0,0.00,0.00,1,-5,0,0,0,2,0,-5,-5.0,-2.5,14,1,2,57,0,60,62,4.43,66.0%,4,4.30,0.286,2,0.716,2,16,0.125,2.0,NA,6.7%,NA,0,NA,NA,NA,NA,NA,NA,NA,57,NA,NA,@ LV,9,·,12,-5.3
17,7002,Juwan Johnson,TE,29.0,NO,8.0,10,9,13.5,11.5,9.5,1,1,1,54,39,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0.00,0.00,4,58,0,3,0,4,37,95,23.8,23.8,0,0,0,95,0,NA,0,0,72.0%,NA,NA,NA,0,NA,3,4,0.750,3.0,23,14.8%,4.13,0,NA,NA,NA,NA,NA,0.130,NA,95,NA,NA,@ TEN,16,·,11.17,2.3
17,12457,Jaydon Blue,RB,21.7,DAL,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,@ WAS,6,·,·,·
17,1466,Travis Kelce,TE,36.0,KC,19.0,21,22,8.6,6.1,3.6,1,1,1,43,42,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0.00,0.00,5,19,0,2,0,6,17,36,7.2,6.0,0,0,0,36,0,NA,0,0,98.0%,NA,NA,NA,0,NA,2,6,0.333,2.0,23,27.3%,1.57,0,NA,NA,NA,NA,NA,0.087,NA,36,NA,NA,vs DEN,12,·,8.7,-0.1
17,4199,Aaron Jones,RB,30.8,MIN,16.0,16,15,15.3,13.8,12.3,1,1,1,54,35,0,0.0,0,0,0,0,0,0,0.0,53,0,0,0,0.00,0.00,3,-1,0,0,0,4,11,10,3.3,2.5,18,0,2,63,1,47,53,2.94,65.0%,3,2.60,0.167,3,0.427,3,22,0.136,3.0,NA,25.0%,NA,0,NA,NA,NA,NA,NA,NA,NA,63,NA,NA,vs DET,22,·,13.5,1.8
17,8167,Christian Watson,WR,26.4,GB,5.0,5,4,22.3,19.8,17.3,1,1,1,47,29,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0.00,0.00,5,89,1,4,1,6,24,113,22.6,18.8,0,0,0,113,0,NA,0,0,62.0%,NA,NA,NA,0,NA,5,6,0.833,5.0,19,24.0%,5.95,0,NA,NA,NA,NA,NA,0.211,NA,113,NA,NA,vs BAL,9,·,10.27,12.0
17,4981,Calvin Ridley,WR,30.8,TEN,999.0,999,999,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,vs NO,26,IR,IR,IR
17,11597,Theo Johnson,TE,24.6,NYG,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,@ LV,29,·,9.3,-9.3
17,12487,Terrance Ferguson,TE,22.6,LAR,9.0,8,5,13.4,12.4,11.4,1,1,1,65,32,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0.00,0.00,2,54,0,1,1,4,0,54,27.0,13.5,0,0,0,54,0,NA,0,0,49.0%,NA,NA,NA,0,NA,2,4,0.500,2.0,19,10.5%,2.84,0,NA,NA,NA,NA,NA,0.053,NA,54,NA,NA,@ ATL,30,·,4.62,8.8
