WK,SLPR_ID,NM,POS,AGE,TM,PRK_PPR,PRK_0.5P,PRK_STD,FPT_PPR,FPTS_0.5,FPTS_STD,GM_ACTV,GM_P,GM,TM_SNP,SNP,FUM,CMP PCT,paAY,paATT,CMP,pa1D,INC,INT,paRTG,pa.ruYDS,SAC,paTD,paYDS,paYPA,paYPC,REC,recAY,DRP,rec1D,recTD,TGT,YAC,recYDS,YPR,YPT,CAR,BTKL,ru1D,ru.recYDS,ruTD,YCO,ruYDS,YPC,SNP%,MTF,YCO/A,MTF/A,ruIMP,ELU,IMP,OPP,IMP/OPP,IMP/G,RR,TS%,YPRR,pIMP,pIMP/A,TTT,DP%,PRS%,AYA,1DRR,DB,YDS(t),CMP%OE,EPA/DB,VS,vsRK,INJ,PROJ,FPOE
16,6803,Brandon Aiyuk,WR,27.5,SF,999.0,999,999,0,0,0,1,0,0,66,0,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,@ IND,5,IR,IR,IR
16,12498,Mason Taylor,TE,21.4,NYJ,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,@ NO,23,OUT,7.33,-7.3
16,10222,Jayden Reed,WR,25.4,GB,57.0,54,53,7.1,5.6,4.1,1,1,1,72,46,0,0.0,0,0,0,0,0,0,0.00,6,0,0,0,0.00,0.00,3,13,0,1,0,3,22,35,11.7,11.7,1,0,0,41,0,NA,6,6,63.9%,NA,NA,NA,0,NA,1,4,0.250,1.0,26,12.5%,1.35,0,NA,NA,NA,NA,NA,0.038,NA,41,NA,NA,@ CHI,4,·,11.44,-4.3
16,5844,T.J. Hockenson,TE,28.2,MIN,62.0,62,62,1.2,0.7,0.2,1,1,1,61,46,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,1,1,0,0,0,1,1,2,2.0,2.0,0,0,0,2,0,NA,0,0,75.4%,NA,NA,NA,0,NA,0,1,0.000,0.0,23,4.3%,0.09,0,NA,NA,NA,NA,NA,0.000,NA,2,NA,NA,@ NYG,26,·,8.45,-7.3
16,6783,Jerry Jeudy,WR,26.4,CLE,81.0,86,96,4.2,2.7,1.2,1,1,1,66,48,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,3,9,0,0,0,4,3,12,4.0,3.0,0,0,0,12,0,NA,0,0,72.7%,NA,NA,NA,0,NA,0,4,0.000,0.0,31,13.3%,0.39,0,NA,NA,NA,NA,NA,0.000,NA,12,NA,NA,vs BUF,20,·,8.52,-4.3
16,8126,Wan'Dale Robinson,WR,24.7,NYG,70.0,73,79,5.2,3.7,2.2,1,1,1,56,55,0,0.0,0,0,0,0,0,0,0.00,3,0,0,0,0.00,0.00,3,19,0,0,0,6,0,19,6.3,3.2,1,0,0,22,0,NA,3,3,98.2%,NA,NA,NA,0,NA,0,7,0.000,0.0,18,46.2%,1.06,0,NA,NA,NA,NA,NA,0.000,NA,22,NA,NA,vs MIN,31,·,12.2,-7.0
16,8121,Romeo Doubs,WR,25.5,GB,13.0,12,10,19.4,16.9,14.4,1,1,1,72,45,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,5,66,0,3,1,6,18,84,16.8,14.0,0,0,0,84,0,NA,0,0,62.5%,NA,NA,NA,0,NA,4,6,0.667,4.0,19,25.0%,4.42,0,NA,NA,NA,NA,NA,0.158,NA,84,NA,NA,@ CHI,4,·,9.29,10.1
16,5947,Jakobi Meyers,WR,28.9,JAX,46.0,48,47,8.6,6.6,4.6,1,1,1,70,60,0,0.0,0,0,0,0,0,0,0.00,1,0,0,0,0.00,0.00,4,38,0,2,0,8,7,45,11.3,5.6,1,0,0,46,0,NA,1,1,85.7%,NA,NA,NA,0,NA,2,9,0.222,2.0,42,22.2%,1.07,0,NA,NA,NA,NA,NA,0.048,NA,46,NA,NA,@ DEN,27,·,11.53,-2.9
16,12504,Kaleb Johnson,RB,22.1,PIT,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,@ DET,30,·,1,-1.0
16,12497,Tory Horton,WR,22.8,SEA,999.0,999,999,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,vs LAR,10,IR,IR,IR
16,11627,Troy Franklin,WR,22.6,DEN,32.0,36,36,10.6,8.6,6.6,1,1,0,66,42,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,4,50,0,1,0,5,16,66,16.5,13.2,0,0,0,66,0,NA,0,0,63.6%,NA,NA,NA,0,NA,1,5,0.200,1.0,36,10.6%,1.83,0,NA,NA,NA,NA,NA,0.028,NA,66,NA,NA,vs JAX,15,·,6.45,4.2
16,8676,Rashid Shaheed,WR,27.1,SEA,43.0,33,26,9.1,9.1,9.1,1,1,0,68,37,0,0.0,0,0,0,0,0,0,0.00,31,0,0,0,0.00,0.00,0,0,0,0,0,1,0,0,0.0,0.0,1,0,1,31,0,NA,31,31,54.4%,NA,NA,NA,1,NA,1,2,0.500,1.0,23,2.9%,0.00,0,NA,NA,NA,NA,NA,0.000,NA,31,NA,NA,vs LAR,10,·,9.65,-0.6
16,4037,Chris Godwin,WR,29.6,TB,51.0,56,68,8,5.5,3,1,1,0,64,41,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,5,20,0,3,0,6,10,30,6.0,5.0,0,0,0,30,0,NA,0,0,64.1%,NA,NA,NA,0,NA,3,6,0.500,3.0,26,23.1%,1.15,0,NA,NA,NA,NA,NA,0.115,NA,30,NA,NA,@ CAR,23,·,11.47,-3.5
16,12495,Ollie Gordon,RB,21.7,MIA,79.0,79,79,-0.1,-0.1,-0.1,1,1,0,59,3,0,0.0,0,0,0,0,0,0,0.00,-1,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,1,0,0,-1,0,NA,-1,-1,5.1%,NA,NA,NA,0,NA,0,1,0.000,0.0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,-1,NA,NA,vs CIN,1,Q,3.72,-3.8
16,5967,Tony Pollard,RB,28.4,TEN,29.0,27,23,10.2,10.2,10.2,1,1,1,73,40,1,0.0,0,0,0,0,0,0,0.00,102,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,21,2,3,102,0,101,102,4.86,54.8%,10,4.80,0.476,3,0.956,3,21,0.143,3.0,NA,0.0%,NA,0,NA,NA,NA,NA,NA,NA,NA,102,NA,NA,vs KC,26,·,10.26,-0.1
16,12535,Isaac TeSlaa,WR,23.6,DET,19.0,19,18,15.2,13.2,11.2,1,1,0,74,41,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,4,28,0,2,1,7,24,52,13.0,7.4,0,0,0,52,0,NA,0,0,55.4%,NA,NA,NA,0,NA,3,7,0.429,3.0,33,13.0%,1.58,0,NA,NA,NA,NA,NA,0.061,NA,52,NA,NA,vs PIT,11,·,4.25,11.0
16,9504,Kayshon Boutte,WR,23.4,NE,93.0,94,92,2.6,2.1,1.6,1,1,1,74,43,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,1,16,0,1,0,3,0,16,16.0,5.3,0,0,0,16,0,NA,0,0,58.1%,NA,NA,NA,0,NA,1,3,0.333,1.0,36,6.8%,0.44,0,NA,NA,NA,NA,NA,0.028,NA,16,NA,NA,@ BAL,12,·,8.78,-6.2
16,6768,Tua Tagovailoa,QB,27.6,MIA,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,vs CIN,2,·,19.69,-19.7
16,9480,Brenton Strange,TE,24.8,JAX,10.0,10,7,14.9,12.4,9.9,1,1,1,70,52,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,5,27,1,1,1,7,12,39,7.8,5.6,0,0,0,39,0,NA,0,0,74.3%,NA,NA,NA,0,NA,2,7,0.286,2.0,32,19.4%,1.22,0,NA,NA,NA,NA,NA,0.031,NA,39,NA,NA,@ DEN,12,·,9.56,5.3
16,4033,David Njoku,TE,29.2,CLE,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,vs BUF,32,OUT,3.94,-3.9
16,8131,Isaiah Likely,TE,25.4,BAL,999.0,999,999,0,0,0,1,1,0,55,22,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,40.0%,NA,NA,NA,0,NA,0,0,NA,0.0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,vs NE,9,·,7.2,-7.2
16,10213,Tre Tucker,WR,24.6,LV,41.0,41,42,9.4,7.4,5.4,1,1,1,54,54,0,0.0,0,0,0,0,0,0,0.00,11,0,0,0,0.00,0.00,4,23,0,2,0,5,20,43,10.8,8.6,2,0,0,54,0,NA,11,5.5,100.0%,NA,NA,NA,0,NA,2,7,0.286,2.0,26,21.7%,1.65,0,NA,NA,NA,NA,NA,0.077,NA,54,NA,NA,@ HOU,30,·,9.32,0.1
16,1479,Keenan Allen,WR,33.4,LAC,39.0,44,48,9.4,6.9,4.4,1,1,0,64,30,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,5,31,0,4,0,5,13,44,8.8,8.8,0,0,0,44,0,NA,0,0,46.9%,NA,NA,NA,0,NA,4,5,0.800,4.0,17,17.2%,2.59,0,NA,NA,NA,NA,NA,0.235,NA,44,NA,NA,@ DAL,1,·,11.76,-2.4
16,7049,Jauan Jennings,WR,28.2,SF,16.0,14,14,18.1,15.6,13.1,1,1,1,66,54,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,5,50,1,4,1,6,21,71,14.2,11.8,0,0,0,71,0,NA,0,0,81.8%,NA,NA,NA,0,NA,5,6,0.833,5.0,33,17.6%,2.15,0,NA,NA,NA,NA,NA,0.121,NA,71,NA,NA,@ IND,5,·,11.66,6.4
16,5022,Dallas Goedert,TE,30.7,PHI,15.0,15,13,12.2,10.7,9.2,1,1,1,70,61,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,3,23,0,0,1,3,9,32,10.7,10.7,0,0,0,32,0,NA,0,0,87.1%,NA,NA,NA,0,NA,1,3,0.333,1.0,31,10.0%,1.03,0,NA,NA,NA,NA,NA,0.000,NA,32,NA,NA,@ WAS,4,·,11.34,0.9
16,8132,Tyler Allgeier,RB,25.4,ATL,37.0,36,34,8.3,7.8,7.3,1,1,0,77,31,0,0.0,0,0,0,0,0,0,0.00,79,0,0,0,0.00,0.00,1,-6,0,0,0,1,0,-6,-6.0,-6.0,16,1,4,73,0,59,79,4.94,40.3%,7,3.70,0.438,4,0.808,4,17,0.235,4.0,NA,2.9%,NA,0,NA,NA,NA,NA,NA,NA,NA,73,NA,NA,@ ARI,5,·,7.67,0.6
16,8136,Rachaad White,RB,26.7,TB,41.0,42,42,8,7,6,1,1,0,64,25,0,0.0,0,0,0,0,0,0,0.00,45,0,0,0,0.00,0.00,2,-2,0,1,0,2,17,15,7.5,7.5,5,1,1,60,0,19,45,9,39.1%,1,3.70,0.200,1,0.570,2,7,0.286,2.0,NA,7.7%,NA,0,NA,NA,NA,NA,NA,NA,NA,60,NA,NA,@ CAR,9,·,5.34,2.7
16,2449,Stefon Diggs,WR,31.8,NE,7.0,9,12,22.8,18.3,13.8,1,1,1,74,44,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,9,92,0,7,0,10,46,138,15.3,13.8,0,0,0,138,0,NA,0,0,59.5%,NA,NA,NA,0,NA,7,10,0.700,7.0,40,22.7%,3.45,0,NA,NA,NA,NA,NA,0.175,NA,138,NA,NA,@ BAL,12,·,12.02,10.8
16,11576,Braelon Allen,RB,21.7,NYJ,999.0,999,999,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,@ NO,14,IR,IR,IR
16,9508,Tyjae Spears,RB,24.3,TEN,12.0,12,12,21.5,19,16.5,1,1,0,73,34,0,0.0,0,0,0,0,0,0,0.00,52,0,0,0,0.00,0.00,5,-19,0,2,0,5,72,53,10.6,10.6,13,0,3,105,1,47,52,4,46.6%,7,3.60,0.538,4,0.898,6,18,0.333,6.0,NA,17.9%,NA,0,NA,NA,NA,NA,NA,NA,NA,105,NA,NA,vs KC,26,·,8.1,13.4
16,9494,Marvin Mims,WR,23.5,DEN,66.0,67,69,5.9,4.4,2.9,1,1,0,66,21,0,0.0,0,0,0,0,0,0,0.00,3,0,0,0,0.00,0.00,3,5,0,1,0,3,21,26,8.7,8.7,1,0,0,29,0,NA,3,3,31.8%,NA,NA,NA,0,NA,1,4,0.250,1.0,15,6.4%,1.73,0,NA,NA,NA,NA,NA,0.067,NA,29,NA,NA,vs JAX,15,Q,4.26,1.6
16,9757,Kendre Miller,RB,23.3,NO,999.0,999,999,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,vs NYJ,2,IR,IR,IR
16,12509,Tre Harris,WR,23.6,LAC,38.0,39,40,9.4,7.4,5.4,1,1,0,64,29,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,4,31,1,3,0,5,23,54,13.5,10.8,0,0,0,54,0,NA,0,0,45.3%,NA,NA,NA,0,NA,3,5,0.600,3.0,17,17.2%,3.18,0,NA,NA,NA,NA,NA,0.176,NA,54,NA,NA,@ DAL,1,·,3.32,6.1
16,12521,Elijah Arroyo,TE,22.5,SEA,999.0,999,999,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,vs LAR,21,IR,IR,IR
16,12469,Dylan Sampson,RB,21.0,CLE,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,vs BUF,4,OUT,7.71,-7.7
16,11562,Spencer Rattler,QB,25.0,NO,999.0,999,999,0,0,0,1,0,0,78,0,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,vs NYJ,10,·,·,·
16,11586,Blake Corum,RB,24.8,LAR,22.0,21,21,13.1,12.6,12.1,1,1,0,92,27,0,0.0,0,0,0,0,0,0,0.00,48,0,0,0,0.00,0.00,1,6,1,1,0,2,7,13,13.0,6.5,14,0,3,61,1,34,48,3.43,29.3%,0,2.40,0.000,4,0.240,5,16,0.313,5.0,NA,4.1%,NA,0,NA,NA,NA,NA,NA,NA,NA,61,NA,NA,@ SEA,16,·,8.33,4.8
16,11618,Jalen McMillan,WR,23.8,TB,86.0,89,91,3.6,2.6,1.6,1,1,1,64,34,0,0.0,0,0,0,0,0,0,0.00,1,0,0,0,0.00,0.00,2,7,1,1,0,3,8,15,7.5,5.0,1,0,0,16,0,NA,1,1,53.1%,NA,NA,NA,0,NA,1,4,0.250,1.0,19,11.5%,0.79,0,NA,NA,NA,NA,NA,0.053,NA,16,NA,NA,@ CAR,23,·,5.72,-2.1
16,7611,Rhamondre Stevenson,RB,27.6,NE,15.0,14,13,17.8,16.8,15.8,1,1,1,74,62,0,0.0,0,0,0,0,0,0,0.00,51,0,0,0,0.00,0.00,2,0,0,1,0,3,27,27,13.5,9.0,8,0,2,78,1,27,51,6.38,83.8%,3,3.40,0.375,3,0.715,4,11,0.364,4.0,NA,6.8%,NA,0,NA,NA,NA,NA,NA,NA,NA,78,NA,NA,@ BAL,13,·,7.39,10.4
16,12510,Jalen Milroe,QB,22.8,SEA,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,vs LAR,19,OUT,OUT,OUT
16,8205,Isiah Pacheco,RB,26.6,KC,21.0,25,33,13.5,10.5,7.5,1,1,1,45,33,0,0.0,0,0,0,0,0,0,0.00,34,0,0,0,0.00,0.00,6,3,0,1,0,7,38,41,6.8,5.9,8,0,2,75,0,27,34,4.25,73.3%,0,3.40,0.000,2,0.340,3,15,0.200,3.0,NA,29.2%,NA,0,NA,NA,NA,NA,NA,NA,NA,75,NA,NA,@ TEN,11,·,8.57,4.9
16,10444,Cedric Tillman,WR,25.4,CLE,103.0,103,104,1.8,1.3,0.8,1,1,1,66,31,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,1,4,0,0,0,1,4,8,8.0,8.0,0,0,0,8,0,NA,0,0,47.0%,NA,NA,NA,0,NA,0,1,0.000,0.0,18,3.3%,0.44,0,NA,NA,NA,NA,NA,0.000,NA,8,NA,NA,vs BUF,20,·,1.48,0.3
16,11646,Jalen Coker,WR,23.9,CAR,53.0,50,46,7.7,6.2,4.7,1,1,0,54,44,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,3,35,0,2,0,5,12,47,15.7,9.4,0,0,0,47,0,NA,0,0,81.5%,NA,NA,NA,0,NA,2,5,0.400,2.0,29,15.6%,1.62,0,NA,NA,NA,NA,NA,0.069,NA,47,NA,NA,vs TB,16,·,11.32,-3.6
16,12536,Jaylin Noel,WR,23.1,HOU,999.0,999,999,0,0,0,1,1,0,65,9,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,13.8%,NA,NA,NA,0,NA,0,0,NA,0.0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,vs LV,7,·,2.3,-2.3
16,12541,Dont'e Thornton,WR,22.8,LV,999.0,999,999,0,0,0,1,1,0,54,4,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,7.4%,NA,NA,NA,0,NA,0,0,NA,0.0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,@ HOU,30,·,2.38,-2.4
16,3214,Hunter Henry,TE,30.8,NE,7.0,9,8,15.5,12.5,9.5,1,1,1,74,60,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,6,31,0,2,1,7,4,35,5.8,5.0,0,0,0,35,0,NA,0,0,81.1%,NA,NA,NA,0,NA,3,7,0.429,3.0,38,15.9%,0.92,0,NA,NA,NA,NA,NA,0.053,NA,35,NA,NA,@ BAL,27,·,9.73,5.8
16,12534,Kyle Monangai,RB,23.3,CHI,23.0,24,26,12.3,10.8,9.3,1,1,0,64,29,0,0.0,0,0,0,0,0,0,0.00,50,0,0,0,0.00,0.00,3,7,0,1,0,4,36,43,14.3,10.8,9,1,4,93,0,66,50,5.56,45.3%,2,7.30,0.222,4,0.952,5,13,0.385,5.0,NA,11.8%,NA,0,NA,NA,NA,NA,NA,NA,NA,93,NA,NA,vs GB,25,·,7.71,4.6
16,12486,Dillon Gabriel,QB,24.8,CLE,999.0,999,999,0,0,0,1,1,0,66,1,0,0.0,0,0,0,0,0,0,0.00,0,1,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,1.5%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,0.00,0.0%,100.0%,0.00,NA,1,0,0.0%,-1.57,vs BUF,27,·,·,·
16,7090,Darnell Mooney,WR,27.9,ATL,79.0,79,77,4.4,3.4,2.4,1,1,1,77,54,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,2,14,0,1,0,2,10,24,12.0,12.0,0,0,0,24,0,NA,0,0,70.1%,NA,NA,NA,0,NA,1,2,0.500,1.0,31,5.7%,0.77,0,NA,NA,NA,NA,NA,0.032,NA,24,NA,NA,@ ARI,17,·,7.36,-3.0
16,5012,Mark Andrews,TE,30.1,BAL,36.0,34,32,4.4,3.4,2.4,1,1,0,55,24,0,0.0,0,0,0,0,0,0,0.00,3,0,0,0,0.00,0.00,2,14,0,1,0,3,7,21,10.5,7.0,1,0,1,24,0,NA,3,3,43.6%,NA,NA,NA,1,NA,2,4,0.500,2.0,12,15.0%,1.75,0,NA,NA,NA,NA,NA,0.083,NA,24,NA,NA,vs NE,9,·,9.63,-5.2
16,12483,Jack Bech,WR,22.8,LV,63.0,59,49,6.3,5.3,4.3,1,1,1,54,39,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,2,26,0,1,0,3,17,43,21.5,14.3,0,0,0,43,0,NA,0,0,72.2%,NA,NA,NA,0,NA,1,3,0.333,1.0,18,13.0%,2.39,0,NA,NA,NA,NA,NA,0.056,NA,43,NA,NA,@ HOU,30,·,1.55,4.8
16,7571,Rashod Bateman,WR,25.8,BAL,999.0,999,999,0,0,0,1,1,1,55,38,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,2,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,69.1%,NA,NA,NA,0,NA,0,2,0.000,0.0,17,10.0%,0.00,0,NA,NA,NA,NA,NA,0.000,NA,0,NA,NA,vs NE,18,OUT,6.7,-6.7
16,11655,Tyrone Tracy,RB,25.8,NYG,32.0,31,31,9.8,8.8,7.8,1,1,1,56,35,0,0.0,0,0,0,0,0,0,0.00,71,0,0,0,0.00,0.00,2,-4,0,0,0,2,11,7,3.5,3.5,16,0,3,78,0,37,71,4.44,62.5%,3,2.30,0.188,3,0.418,3,18,0.167,3.0,NA,15.4%,NA,0,NA,NA,NA,NA,NA,NA,NA,78,NA,NA,vs MIN,18,·,12.09,-2.3
16,7002,Juwan Johnson,TE,29.0,NO,4.0,7,15,16.9,12.9,8.9,1,1,1,78,51,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,8,54,0,4,0,9,35,89,11.1,9.9,0,0,0,89,0,NA,0,0,65.4%,NA,NA,NA,0,NA,4,9,0.444,4.0,35,18.0%,2.54,0,NA,NA,NA,NA,NA,0.114,NA,89,NA,NA,vs NYJ,20,·,9.2,7.7
16,12457,Jaydon Blue,RB,21.7,DAL,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,vs LAC,21,OUT,0.22,-0.2
16,1466,Travis Kelce,TE,36.0,KC,54.0,54,54,1.6,1.1,0.6,1,1,1,45,35,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,1,6,0,0,0,4,0,6,6.0,1.5,0,0,0,6,0,NA,0,0,77.8%,NA,NA,NA,0,NA,0,4,0.000,0.0,26,16.7%,0.23,0,NA,NA,NA,NA,NA,0.000,NA,6,NA,NA,@ TEN,13,·,11.12,-9.5
16,4199,Aaron Jones,RB,30.8,MIN,28.0,26,27,11.3,10.3,9.3,1,1,1,61,39,0,0.0,0,0,0,0,0,0,0.00,85,0,0,0,0.00,0.00,2,-5,0,0,0,3,13,8,4.0,2.7,21,0,5,93,0,40,85,4.05,63.9%,4,1.90,0.190,5,0.380,5,24,0.208,5.0,NA,13.0%,NA,0,NA,NA,NA,NA,NA,NA,NA,93,NA,NA,@ NYG,3,·,11.35,0.0
16,8167,Christian Watson,WR,26.4,GB,85.0,85,89,3.7,2.7,1.7,1,1,1,72,45,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,2,14,0,2,0,6,3,17,8.5,2.8,0,0,0,17,0,NA,0,0,62.5%,NA,NA,NA,0,NA,2,6,0.333,2.0,22,25.0%,0.77,0,NA,NA,NA,NA,NA,0.091,NA,17,NA,NA,@ CHI,4,OUT,7.64,-3.9
16,4981,Calvin Ridley,WR,30.8,TEN,999.0,999,999,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,vs KC,19,IR,IR,IR
16,11597,Theo Johnson,TE,24.6,NYG,999.0,999,999,0,0,0,1,1,1,56,54,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,1,0,0,2,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,96.4%,NA,NA,NA,0,NA,0,2,0.000,0.0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,vs MIN,19,·,9.01,-9.0
16,12487,Terrance Ferguson,TE,22.6,LAR,14.0,14,11,12.3,10.8,9.3,1,1,1,92,70,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,3,27,0,1,1,4,6,33,11.0,8.3,0,0,0,33,0,NA,0,0,76.1%,NA,NA,NA,0,NA,2,4,0.500,2.0,36,8.2%,0.92,0,NA,NA,NA,NA,NA,0.028,NA,33,NA,NA,@ SEA,11,·,4.3,8.0
