WK,SLPR_ID,NM,POS,AGE,TM,PRK_PPR,PRK_0.5P,PRK_STD,FPT_PPR,FPTS_0.5,FPTS_STD,GM_ACTV,GM_P,GM,TM_SNP,SNP,FUM,CMP PCT,paAY,paATT,CMP,pa1D,INC,INT,paRTG,pa.ruYDS,SAC,paTD,paYDS,paYPA,paYPC,REC,recAY,DRP,rec1D,recTD,TGT,YAC,recYDS,YPR,YPT,CAR,BTKL,ru1D,ru.recYDS,ruTD,YCO,ruYDS,YPC,SNP%,MTF,YCO/A,MTF/A,ruIMP,ELU,IMP,OPP,IMP/OPP,IMP/G,RR,TS%,YPRR,pIMP,pIMP/A,TTT,DP%,PRS%,AYA,1DRR,DB,YDS(t),VS,vsRK,INJ,PROJ,FPOE,TD(t)
8,8111,Cade Otton,TE,26.4,TB,15.0,17,18,8,6,4,1,1,1,58,56,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,4,15,0,2,0,5,25,40,10.0,8.0,0,0,0,40,0,NA,0,0,97.0%,NA,NA,NA,0,NA,2,5,0.400,2.0,20,20.8%,2.00,0,NA,NA,NA,NA,NA,0.100,NA,40,@ NO,17,·,8.9,-0.9,0.0
8,12455,Brashard Smith,RB,22.5,KC,62.0,61,60,0.8,0.8,0.8,1,1,0,69,9,1,0.0%,0,0,0,0,0,0,0.00,8,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,3,0,0,8,0,-5,8,2.67,13.0%,0,-1.80,0.000,0,-0.180,0,3,0.000,0.0,NA,0.0%,NA,0,NA,NA,NA,NA,NA,NA,NA,8,vs WAS,15,·,4.6,-3.8,0.0
8,9502,Tank Dell,WR,25.9,HOU,999.0,999,999,0,0,0,1,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,vs SF,18,PUP,PUP,PUP,0.0
8,7527,Mac Jones,QB,27.1,SF,14.0,14,14,19.02,19.02,19.02,1,1,1,48,48,0,59.4%,129,32,19,8,13,1,84.50,216,2,2,193,6.03,10.16,0,0,0,0,0,0,0,0,0.0,0.0,2,0,1,23,0,NA,23,11.5,100.0%,NA,NA,NA,1,NA,11,34,NA,NA,NA,NA,NA,10,31.3%,2.75,15.6%,44.4%,10.7,NA,36,216,@ HOU,32,·,16.6,2.4,2.0
8,8142,Alec Pierce,WR,25.4,IND,43.0,38,34,8.9,7.9,6.9,1,1,1,53,43,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,2,68,0,2,0,5,1,69,34.5,13.8,0,0,0,69,0,NA,0,0,81.0%,NA,NA,NA,0,NA,2,5,0.400,2.0,29,16.1%,2.38,0,NA,NA,NA,NA,NA,0.069,NA,69,vs TEN,13,·,7.6,1.3,0.0
8,11625,Adonai Mitchell,WR,23.0,IND,999.0,999,999,0,0,0,1,1,0,53,9,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,1,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,17.0%,NA,NA,NA,0,NA,0,1,0.000,0.0,4,3.2%,0.00,0,NA,NA,NA,NA,NA,0.000,NA,0,vs TEN,13,·,0.5,-0.5,0.0
8,9486,Dontayvion Wicks,WR,24.3,GB,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,@ PIT,6,OUT,OUT,OUT,0.0
8,12492,Pat Bryant,WR,22.8,DEN,30.0,25,17,12,11,10,1,1,1,63,35,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,2,38,0,1,1,4,2,40,20.0,10.0,0,0,0,40,0,NA,0,0,56.0%,NA,NA,NA,0,NA,2,4,0.500,2.0,16,13.8%,2.50,0,NA,NA,NA,NA,NA,0.063,NA,40,vs DAL,1,·,4.1,7.9,1.0
8,4066,Evan Engram,TE,31.1,DEN,17.0,18,21,7.6,5.6,3.6,1,1,0,63,27,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,4,19,0,4,0,4,17,36,9.0,9.0,0,0,0,36,0,NA,0,0,43.0%,NA,NA,NA,0,NA,4,4,1.000,4.0,17,13.8%,2.12,0,NA,NA,NA,NA,NA,0.235,NA,36,vs DAL,12,·,8.6,-1.0,0.0
8,11603,AJ Barner,TE,23.4,SEA,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,BYE,BYE,BYE,BYE,BYE,0.0
8,7567,Kenneth Gainwell,RB,26.5,PIT,47.0,49,54,3.5,2.5,1.5,1,1,0,63,24,1,0.0%,0,0,0,0,0,0,0.00,31,0,0,0,0.00,0.00,2,0,0,0,0,2,4,4,2.0,2.0,5,0,2,35,0,14,31,6.2,38.0%,0,2.70,0.000,2,0.270,2,7,0.286,2.0,NA,5.6%,NA,0,NA,NA,NA,NA,NA,NA,NA,35,vs GB,29,·,7.8,-4.3,0.0
8,96,Aaron Rodgers,QB,41.8,PIT,15.0,15,15,16.76,16.76,16.76,1,1,1,63,63,0,66.7%,131,36,24,8,12,0,101.50,219,3,2,219,6.08,9.13,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,100.0%,NA,NA,NA,0,NA,10,36,NA,NA,NA,NA,NA,10,27.8%,2.84,13.9%,15.4%,6.8,NA,39,219,vs GB,17,·,17.3,-0.5,2.0
8,11626,Xavier Legette,WR,24.7,CAR,68.0,70,73,3.7,2.7,1.7,1,1,1,61,54,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,2,16,1,1,0,3,1,17,8.5,5.7,0,0,0,17,0,NA,0,0,89.0%,NA,NA,NA,0,NA,1,3,0.333,1.0,29,12.5%,0.59,0,NA,NA,NA,NA,NA,0.034,NA,17,vs BUF,24,·,7.7,-4.0,0.0
8,4039,Cooper Kupp,WR,32.3,SEA,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,BYE,BYE,BYE,BYE,BYE,0.0
8,11610,Malik Washington,WR,24.7,MIA,25.0,19,20,13.6,11.6,9.6,1,1,0,69,43,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,4,16,0,1,1,5,20,36,9.0,7.2,0,0,0,36,0,NA,0,0,62.0%,NA,NA,NA,0,NA,2,5,0.400,2.0,18,18.5%,2.00,0,NA,NA,NA,NA,NA,0.056,NA,36,@ ATL,31,·,7.8,5.8,1.0
8,11583,Jonathon Brooks,RB,22.2,CAR,999.0,999,999,0,0,0,1,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,vs BUF,5,PUP,PUP,PUP,0.0
8,8210,Chigoziem Okonkwo,TE,26.0,TEN,13.0,14,15,9.3,7.3,5.3,1,1,1,71,44,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,4,37,0,2,0,5,16,53,13.3,10.6,0,0,0,53,0,NA,0,0,62.0%,NA,NA,NA,0,NA,2,5,0.400,2.0,22,13.2%,2.41,0,NA,NA,NA,NA,NA,0.091,NA,53,@ IND,4,·,7.3,2.0,0.0
8,12524,Shedeur Sanders,QB,23.6,CLE,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,@ NE,23,OUT,OUT,OUT,0.0
8,8125,Calvin Austin III,WR,26.5,PIT,53.0,56,62,6.8,4.8,2.8,1,1,1,63,49,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,4,19,1,1,0,6,9,28,7.0,4.7,0,0,0,28,0,NA,0,0,78.0%,NA,NA,NA,0,NA,1,6,0.167,1.0,32,16.7%,0.88,0,NA,NA,NA,NA,NA,0.031,NA,28,vs GB,17,·,8.6,-1.8,0.0
8,1339,Zach Ertz,TE,34.9,WAS,23.0,24,35,5.6,3.6,1.6,1,1,1,53,33,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,4,12,1,0,0,6,4,16,4.0,2.7,0,0,0,16,0,NA,0,0,62.0%,NA,NA,NA,0,NA,0,6,0.000,0.0,23,20.0%,0.70,0,NA,NA,NA,NA,NA,0.000,NA,16,@ KC,30,·,9.6,-4.0,0.0
8,11575,Ray Davis,RB,25.9,BUF,57.0,54,52,1.6,1.6,1.6,1,1,0,63,15,0,0.0%,0,0,0,0,0,0,0.00,16,0,0,0,0.00,0.00,0,0,1,0,0,1,0,0,0.0,0.0,9,0,0,16,0,14,16,1.78,24.0%,1,1.60,0.111,0,0.271,0,10,0.000,0.0,NA,4.3%,NA,0,NA,NA,NA,NA,NA,NA,NA,16,@ CAR,24,·,5.1,-3.5,0.0
8,9501,Demario Douglas,WR,24.8,NE,59.0,53,47,5.7,5.2,4.7,1,1,0,68,14,0,0.0%,0,0,0,0,0,0,0.00,3,0,0,0,0.00,0.00,1,24,0,1,0,1,20,44,44.0,44.0,2,0,1,47,0,NA,3,1.5,21.0%,NA,NA,NA,1,NA,2,3,0.667,2.0,7,4.2%,6.29,0,NA,NA,NA,NA,NA,0.143,NA,47,vs CLE,19,·,4.4,1.3,0.0
8,7600,Pat Freiermuth,TE,26.9,PIT,29.0,32,38,4.3,2.8,1.3,1,1,1,63,27,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,3,11,0,0,0,4,2,13,4.3,3.3,0,0,0,13,0,NA,0,0,43.0%,NA,NA,NA,0,NA,0,4,0.000,0.0,16,11.1%,0.81,0,NA,NA,NA,NA,NA,0.000,NA,13,vs GB,2,·,6.5,-2.2,0.0
8,9482,Michael Mayer,TE,24.2,LV,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,BYE,BYE,BYE,BYE,BYE,0.0
8,6826,Cole Kmet,TE,26.6,CHI,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,@ BAL,10,OUT,OUT,OUT,0.0
8,12531,Trevor Etienne,RB,21.2,CAR,56.0,53,51,1.6,1.6,1.6,1,1,0,61,4,0,0.0%,0,0,0,0,0,0,0.00,16,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,4,0,1,16,0,14,16,4,7.0%,2,3.50,0.500,1,0.850,1,4,0.250,1.0,NA,0.0%,NA,0,NA,NA,NA,NA,NA,NA,NA,16,vs BUF,5,·,0.6,1.0,0.0
8,9229,Anthony Richardson,QB,23.4,IND,999.0,999,999,0,0,0,1,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,vs TEN,26,IR,IR,IR,0.0
8,11650,Luke McCaffrey,WR,24.5,WAS,60.0,62,66,5.4,3.9,2.4,1,1,0,53,27,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,3,13,0,1,0,3,11,24,8.0,8.0,0,0,0,24,0,NA,0,0,51.0%,NA,NA,NA,0,NA,1,3,0.333,1.0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,24,@ KC,29,·,3.0,2.4,0.0
8,9487,Parker Washington,WR,23.5,JAX,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,BYE,BYE,BYE,BYE,BYE,0.0
8,12505,Jalen Royals,WR,22.6,KC,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,vs WAS,10,·,0.2,-0.2,0.0
8,4018,Joe Mixon,RB,29.2,HOU,999.0,999,999,0,0,0,1,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,vs SF,22,PUP,PUP,PUP,0.0
8,12641,Jaylin Lane,WR,23.4,WAS,91.0,92,999,1,0.5,0,1,1,0,53,23,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,1,-1,0,0,0,2,1,0,0.0,0.0,0,0,0,0,0,NA,0,0,43.0%,NA,NA,NA,0,NA,0,2,0.000,0.0,15,6.7%,0.00,0,NA,NA,NA,NA,NA,0.000,NA,0,@ KC,29,·,2.5,-1.5,0.0
8,9511,Keaton Mitchell,RB,23.7,BAL,43.0,40,38,4.3,4.3,4.3,1,1,0,62,7,0,0.0%,0,0,0,0,0,0,0.00,43,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,4,0,2,43,0,8,43,10.75,11.0%,0,2.10,0.000,2,0.210,2,4,0.500,2.0,NA,0.0%,NA,0,NA,NA,NA,NA,NA,NA,NA,43,vs CHI,11,·,1.6,2.7,0.0
8,4950,Christian Kirk,WR,28.9,HOU,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,vs SF,18,OUT,OUT,OUT,0.0
8,4137,James Conner,RB,30.4,ARI,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,BYE,BYE,BYE,BYE,BYE,0.0
8,4988,Nick Chubb,RB,29.8,HOU,29.0,29,27,8.9,7.9,6.9,1,1,1,80,35,0,0.0%,0,0,0,0,0,0,0.00,56,0,0,0,0.00,0.00,2,0,0,0,0,2,13,13,6.5,6.5,17,0,0,69,0,36,56,3.29,44.0%,2,2.10,0.118,0,0.328,0,19,0.000,0.0,NA,5.1%,NA,0,NA,NA,NA,NA,NA,NA,NA,69,vs SF,22,·,8.2,0.7,0.0
8,9506,Sean Tucker,RB,23.9,TB,23.0,22,21,10.2,10.2,10.2,1,1,0,58,20,1,0.0%,0,0,0,0,0,0,0.00,42,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,12,1,2,42,1,34,42,3.5,34.0%,1,2.80,0.083,3,0.363,3,12,0.250,3.0,NA,0.0%,NA,0,NA,NA,NA,NA,NA,NA,NA,42,@ NO,12,·,5.4,4.8,1.0
8,4144,Jonnu Smith,TE,30.1,PIT,31.0,33,34,3.7,2.7,1.7,1,1,0,63,38,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,2,5,0,0,0,3,12,17,8.5,5.7,0,0,0,17,0,NA,0,0,60.0%,NA,NA,NA,0,NA,0,3,0.000,0.0,23,8.3%,0.74,0,NA,NA,NA,NA,NA,0.000,NA,17,vs GB,2,·,9.1,-5.4,0.0
8,7607,Michael Carter,RB,26.4,ARI,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,BYE,BYE,BYE,BYE,BYE,0.0
8,11647,Kimani Vidal,RB,24.1,LAC,8.0,7,8,19.7,19.2,18.7,1,1,1,73,54,0,0.0%,0,0,0,0,0,0,0.00,117,0,0,0,0.00,0.00,1,-1,0,1,0,2,11,10,10.0,5.0,23,0,7,127,1,76,117,5.09,74.0%,5,3.30,0.217,8,0.547,9,25,0.360,9.0,NA,8.0%,NA,0,NA,NA,NA,NA,NA,NA,NA,127,vs MIN,10,·,12.3,7.4,1.0
8,5001,Dalton Schultz,TE,29.2,HOU,28.0,28,25,4.4,3.4,2.4,1,1,0,80,49,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,2,12,0,1,0,3,12,24,12.0,8.0,0,0,0,24,0,NA,0,0,61.0%,NA,NA,NA,0,NA,1,3,0.333,1.0,30,7.7%,0.80,0,NA,NA,NA,NA,NA,0.033,NA,24,vs SF,8,·,10.4,-6.0,0.0
8,11571,Isaiah Davis,RB,23.6,NYJ,11.0,14,15,17.9,15.4,12.9,1,1,0,72,33,0,0.0%,0,0,0,0,0,0,0.00,65,0,0,0,0.00,0.00,5,-1,0,1,0,5,45,44,8.8,8.8,7,1,1,109,0,64,65,9.29,46.0%,2,9.10,0.286,1,1.196,2,12,0.167,2.0,NA,15.2%,NA,0,NA,NA,NA,NA,NA,NA,NA,109,@ CIN,1,·,7.2,10.7,0.0
8,12476,Devin Neal,RB,22.1,NO,44.0,48,57,4.1,2.6,1.1,1,1,0,72,33,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,3,-5,0,0,0,3,16,11,3.7,3.7,0,0,0,11,0,0,0,0,46.0%,1,0.00,NA,0,NA,0,3,0.000,0.0,NA,5.9%,NA,0,NA,NA,NA,NA,NA,NA,NA,11,vs TB,7,·,4.3,-0.2,0.0
8,11643,Jaylen Wright,RB,22.5,MIA,46.0,44,45,3.8,3.3,2.8,1,1,0,69,11,0,0.0%,0,0,0,0,0,0,0.00,28,0,0,0,0.00,0.00,1,-3,0,0,0,1,3,0,0.0,0.0,9,1,1,28,0,34,28,3.11,16.0%,1,3.80,0.111,1,0.491,1,10,0.100,1.0,NA,3.7%,NA,0,NA,NA,NA,NA,NA,NA,NA,28,@ ATL,18,·,0.2,3.6,0.0
8,11596,Ben Sinnott,TE,23.3,WAS,35.0,34,29,3.2,2.7,2.2,1,1,0,53,11,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,1,2,0,1,0,1,20,22,22.0,22.0,0,0,0,22,0,NA,0,0,21.0%,NA,NA,NA,0,NA,1,1,1.000,1.0,2,3.3%,11.00,0,NA,NA,NA,NA,NA,0.500,NA,22,@ KC,30,·,0.8,2.4,0.0
8,12545,Tyler Shough,QB,26.0,NO,25.0,25,25,5.32,5.32,5.32,1,1,0,72,39,0,56.7%,89,30,17,7,13,1,53.20,140,2,0,128,4.27,7.53,0,0,0,0,0,0,0,0,0.0,0.0,3,1,1,12,0,NA,12,4,54.0%,NA,NA,NA,1,NA,8,33,NA,NA,NA,NA,NA,7,23.3%,2.48,13.3%,25.7%,8.6,NA,35,140,vs TB,14,·,·,·,0.0
8,9225,Tank Bigsby,RB,24.1,PHI,22.0,20,20,10.4,10.4,10.4,1,1,0,57,16,0,0.0%,0,0,0,0,0,0,0.00,104,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,9,5,5,104,0,87,104,11.56,27.0%,4,9.70,0.444,5,1.414,5,9,0.556,5.0,NA,0.0%,NA,0,NA,NA,NA,NA,NA,NA,NA,104,vs NYG,16,·,0.3,10.1,0.0
8,11577,Will Shipley,RB,23.1,PHI,68.0,68,67,0.2,0.2,0.2,1,1,0,57,8,0,0.0%,0,0,0,0,0,0,0.00,2,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,3,0,1,2,0,NA,2,0.67,14.0%,NA,NA,NA,1,NA,1,3,0.333,1.0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,2,vs NYG,16,·,2.6,-2.4,0.0
8,4454,Kendrick Bourne,WR,30.2,SF,51.0,52,50,7.4,5.9,4.4,1,1,1,48,38,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,3,43,1,2,0,4,1,44,14.7,11.0,0,0,0,44,0,NA,0,0,79.0%,NA,NA,NA,0,NA,2,4,0.500,2.0,28,12.5%,1.57,0,NA,NA,NA,NA,NA,0.071,NA,44,@ HOU,28,·,9.5,-2.1,0.0
8,12485,Tez Johnson,WR,23.4,TB,41.0,45,51,9.3,6.8,4.3,1,1,1,58,41,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,5,33,1,3,0,6,10,43,8.6,7.2,0,0,0,43,0,NA,0,0,71.0%,NA,NA,NA,0,NA,3,6,0.500,3.0,26,25.0%,1.65,0,NA,NA,NA,NA,NA,0.115,NA,43,@ NO,16,·,9.6,-0.3,0.0
8,7670,Joshua Palmer,WR,26.0,BUF,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,@ CAR,30,OUT,OUT,OUT,0.0
8,7587,Dyami Brown,WR,25.9,JAX,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,BYE,BYE,BYE,BYE,BYE,0.0
8,11581,MarShawn Lloyd,RB,24.7,GB,999.0,999,999,0,0,0,1,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,@ PIT,21,IR,IR,IR,0.0
8,10219,Chris Rodriguez,RB,25.0,WAS,70.0,70,69,0.2,0.2,0.2,1,1,0,53,2,0,0.0%,0,0,0,0,0,0,0.00,2,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,1,0,0,2,0,NA,2,2,4.0%,NA,NA,NA,0,NA,0,1,0.000,0.0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,2,@ KC,26,·,3.0,-2.8,0.0
8,12543,Tahj Brooks,RB,23.4,CIN,999.0,999,999,0,0,0,1,0,0,59,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,0.0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,vs NYJ,20,·,0.3,-0.3,0.0
8,11569,Jarquez Hunter,RB,22.8,LAR,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,BYE,BYE,BYE,BYE,BYE,0.0
8,10232,Michael Wilson,WR,25.6,ARI,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,BYE,BYE,BYE,BYE,BYE,0.0
8,5995,Justice Hill,RB,27.9,BAL,69.0,69,68,0.2,0.2,0.2,1,1,0,62,19,0,0.0%,0,0,0,0,0,0,0.00,2,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,1,0,0,2,0,4,2,2,31.0%,0,3.90,0.000,0,0.390,0,1,0.000,0.0,NA,0.0%,NA,0,NA,NA,NA,NA,NA,NA,NA,2,vs CHI,11,·,7.5,-7.3,0.0
8,8180,Jalen Nailor,WR,26.6,MIN,999.0,999,999,0,0,0,1,1,0,49,34,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,1,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,69.0%,NA,NA,NA,0,NA,0,1,0.000,0.0,27,3.2%,0.00,0,NA,NA,NA,NA,NA,0.000,NA,0,@ LAC,20,·,3.6,-3.6,0.0
8,8698,Jake Tonges,TE,26.2,SF,18.0,16,12,7.2,6.7,6.2,1,1,0,48,5,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,1,2,0,0,1,1,0,2,2.0,2.0,0,0,0,2,0,NA,0,0,10.0%,NA,NA,NA,0,NA,1,1,1.000,1.0,4,3.1%,0.50,0,NA,NA,NA,NA,NA,0.000,NA,2,@ HOU,28,·,1.9,5.3,1.0
8,8123,Hassan Haskins,RB,25.8,LAC,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,vs MIN,10,OUT,OUT,OUT,0.0
