WK,SLPR_ID,NM,POS,AGE,TM,PRK_PPR,PRK_0.5P,PRK_STD,FPT_PPR,FPTS_0.5,FPTS_STD,GM_ACTV,GM_P,GM,TM_SNP,SNP,FUM,CMP PCT,paAY,paATT,CMP,pa1D,INC,INT,paRTG,pa.ruYDS,SAC,paTD,paYDS,paYPA,paYPC,REC,recAY,DRP,rec1D,recTD,TGT,YAC,recYDS,YPR,YPT,CAR,BTKL,ru1D,ru.recYDS,ruTD,YCO,ruYDS,YPC,SNP%,MTF,YCO/A,MTF/A,ruIMP,ELU,IMP,OPP,IMP/OPP,IMP/G,RR,TS%,YPRR,pIMP,pIMP/A,TTT,DP%,PRS%,AYA,1DRR,DB,YDS(t),VS,vsRK,INJ,PROJ,FPOE
4,3198,Derrick Henry,RB,31.7,BAL,43.0,42,42,7.8,6.8,5.8,1,1,1,54,21,0,0.0%,0,0,0,0,0,0,0.00,42,0,0,0,0.00,0.00,2,1,0,0,0,3,15,16,8.0,5.3,8,0,2,58,0,23,42,5.25,38.9%,0,2.90,0.000,2,0.290,2,11,0.182,2.0,NA,9.1%,NA,0,NA,NA,NA,NA,NA,NA,NA,58,@ KC,22,·,16.0,-8.2
4,5849,Kyler Murray,QB,28.1,ARI,16.0,16,16,18.1,18.1,18.1,1,1,1,67,67,0,65.9%,75,41,27,11,14,2,73.20,241,6,2,200,4.88,7.41,0,0,0,0,0,0,0,0,0.0,0.0,5,0,1,41,0,NA,41,8.2,100.0%,NA,NA,NA,1,NA,14,46,NA,NA,NA,NA,NA,13,31.7%,2.37,7.3%,25.5%,5.5,NA,51,241,vs SEA,21,Q,18.7,-0.6
4,6801,Tee Higgins,WR,26.7,CIN,62.0,61,60,6.2,4.7,3.2,1,1,1,48,40,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,3,26,0,1,0,6,6,32,10.7,5.3,0,0,0,32,0,NA,0,0,83.3%,NA,NA,NA,0,NA,1,6,0.167,1.0,27,24.0%,1.19,0,NA,NA,NA,NA,NA,0.037,NA,32,@ DEN,27,·,11.2,-5.0
4,8137,George Pickens,WR,24.6,DAL,2.0,2,1,33.4,29.4,25.4,1,1,1,69,62,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,8,106,1,5,2,11,28,134,16.8,12.2,0,0,0,134,0,NA,0,0,89.9%,NA,NA,NA,0,NA,7,11,0.636,7.0,40,27.5%,3.35,0,NA,NA,NA,NA,NA,0.125,NA,134,vs GB,28,·,14.6,18.8
4,7525,DeVonta Smith,WR,26.9,PHI,70.0,67,63,4.9,3.9,2.9,1,1,1,57,52,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,2,22,0,2,0,2,7,29,14.5,14.5,0,0,0,29,0,NA,0,0,91.2%,NA,NA,NA,0,NA,2,2,1.000,2.0,25,8.3%,1.16,0,NA,NA,NA,NA,NA,0.080,NA,29,@ TB,16,·,12.8,-7.9
4,11624,Xavier Worthy,WR,22.4,KC,16.0,18,18,17.1,14.6,12.1,1,1,1,73,43,0,0.0%,0,0,0,0,0,0,0.00,38,0,0,0,0.00,0.00,5,49,0,3,0,8,34,83,16.6,10.4,2,0,2,121,0,NA,38,19,58.9%,NA,NA,NA,2,NA,5,10,0.500,5.0,27,21.6%,3.07,0,NA,NA,NA,NA,NA,0.111,NA,121,vs BAL,2,·,11.2,5.9
4,9224,Chase Brown,RB,25.5,CIN,37.0,37,38,10.1,8.6,7.1,1,1,1,48,35,0,0.0%,0,0,0,0,0,0,0.00,40,0,0,0,0.00,0.00,3,-2,0,1,0,3,33,31,10.3,10.3,10,0,2,71,0,26,40,4,72.9%,5,2.60,0.500,2,0.760,3,13,0.231,3.0,NA,12.0%,NA,0,NA,NA,NA,NA,NA,NA,NA,71,@ DEN,19,·,12.4,-2.3
4,12530,Travis Hunter,WR,22.4,JAX,54.0,54,52,7.2,5.7,4.2,1,1,0,68,38,1,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,3,37,0,1,0,5,5,42,14.0,8.4,0,0,0,42,0,NA,0,0,55.9%,NA,NA,NA,0,NA,1,5,0.200,1.0,21,16.1%,2.00,0,NA,NA,NA,NA,NA,0.048,NA,42,@ SF,18,·,5.8,1.4
4,12481,Cam Skattebo,RB,23.6,NYG,22.0,23,22,13,12,11,1,1,1,76,57,0,0.0%,0,0,0,0,0,0,0.00,79,0,0,0,0.00,0.00,2,-11,0,0,0,2,22,11,5.5,5.5,25,0,4,90,0,75,79,3.16,75.0%,7,3.00,0.280,4,0.580,4,27,0.148,4.0,NA,9.5%,NA,0,NA,NA,NA,NA,NA,NA,NA,90,vs LAC,25,·,15.9,-2.9
4,11565,J.J. McCarthy,QB,22.7,MIN,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,@ PIT,9,OUT,OUT,OUT
4,9756,Jordan Addison,WR,23.7,MIN,21.0,20,20,15.4,13.4,11.4,1,1,1,76,73,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,4,61,1,2,0,8,53,114,28.5,14.3,0,0,0,114,0,NA,0,0,96.1%,NA,NA,NA,0,NA,2,8,0.250,2.0,49,17.4%,2.33,0,NA,NA,NA,NA,NA,0.041,NA,114,@ PIT,22,·,9.9,5.5
4,12501,Matthew Golden,WR,22.2,GB,29.0,32,37,11.3,8.8,6.3,1,1,0,83,49,0,0.0%,0,0,0,0,0,0,0.00,5,0,0,0,0.00,0.00,5,48,0,2,0,6,10,58,11.6,9.7,1,0,1,63,0,NA,5,5,59.0%,NA,NA,NA,1,NA,3,7,0.429,3.0,31,14.0%,1.87,0,NA,NA,NA,NA,NA,0.065,NA,63,@ DAL,1,·,9.4,1.9
4,3294,Dak Prescott,QB,32.2,DAL,1.0,1,1,30.96,30.96,30.96,1,1,1,69,69,0,77.5%,183,40,31,14,9,0,124.90,321,1,3,319,7.97,10.29,0,0,0,0,0,0,0,0,0.0,0.0,1,0,0,2,1,NA,2,2,100.0%,NA,NA,NA,1,NA,18,41,NA,NA,NA,NA,NA,17,42.5%,2.84,15.0%,24.4%,8.6,NA,41,321,vs GB,27,·,19.7,11.3
4,5846,DK Metcalf,WR,27.8,PIT,7.0,5,5,23.6,21.1,18.6,1,1,1,53,42,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,5,34,0,4,1,5,92,126,25.2,25.2,0,0,0,126,0,NA,0,0,79.2%,NA,NA,NA,0,NA,5,5,1.000,5.0,21,22.7%,6.00,0,NA,NA,NA,NA,NA,0.190,NA,126,vs MIN,32,·,12.8,10.8
4,7594,Chuba Hubbard,RB,26.3,CAR,38.0,38,39,9.9,8.4,6.9,1,1,1,69,35,0,0.0%,0,0,0,0,0,0,0.00,49,0,0,0,0.00,0.00,3,-6,0,1,0,3,26,20,6.7,6.7,10,0,3,69,0,29,49,4.9,50.7%,1,2.90,0.100,3,0.390,4,13,0.308,4.0,NA,8.3%,NA,0,NA,NA,NA,NA,NA,NA,NA,69,@ NE,27,OUT,13.6,-3.7
4,8144,Chris Olave,WR,25.2,NO,35.0,34,34,10,8.5,7,1,1,1,67,57,0,0.0%,0,1,0,0,1,1,0.00,0,0,0,0,0.00,0.00,3,20,2,1,1,6,0,20,6.7,3.3,0,0,0,20,0,NA,0,0,85.1%,NA,NA,NA,0,NA,2,7,0.286,2.0,29,21.4%,0.69,0,0.0%,NA,NA,NA,NA,0.034,NA,20,@ BUF,20,·,14.2,-4.2
4,11559,Michael Penix Jr.,QB,25.4,ATL,12.0,12,12,19.72,19.72,19.72,1,1,1,65,65,0,76.9%,179,26,20,12,6,1,126.00,315,1,2,313,12.04,15.65,0,0,0,0,0,0,0,0,0.0,0.0,4,0,1,2,0,NA,2,0.5,100.0%,NA,NA,NA,1,NA,15,30,NA,NA,NA,NA,NA,14,53.8%,2.62,7.7%,25.0%,10.1,NA,28,315,vs WAS,8,·,17.5,2.2
4,5870,Daniel Jones,QB,28.3,IND,26.0,26,26,12.38,12.38,12.38,1,1,1,61,61,1,72.7%,135,33,24,10,9,2,80.60,261,2,1,262,7.94,10.92,0,0,0,0,0,0,0,0,0.0,0.0,1,0,0,-1,0,NA,-1,-1,100.0%,NA,NA,NA,0,NA,11,34,NA,NA,NA,NA,NA,11,33.3%,2.82,18.2%,48.6%,9.2,NA,35,261,@ LAR,17,·,20.6,-8.2
4,11589,Trey Benson,RB,23.2,ARI,33.0,39,44,10.4,7.9,5.4,1,1,1,67,37,0,0.0%,0,0,0,0,0,0,0.00,35,0,0,0,0.00,0.00,5,-10,0,1,0,5,29,19,3.8,3.8,8,0,1,54,0,18,35,4.38,55.2%,5,2.20,0.625,1,0.845,2,13,0.154,2.0,NA,12.2%,NA,0,NA,NA,NA,NA,NA,NA,NA,54,vs SEA,18,IR,14.1,-3.7
4,7523,Trevor Lawrence,QB,26.0,JAX,28.0,28,28,11.66,11.66,11.66,1,1,1,68,68,0,67.7%,113,31,21,7,10,0,92.70,181,0,1,174,5.61,8.29,0,0,0,0,0,0,0,0,0.0,0.0,7,0,2,7,0,NA,7,1,100.0%,NA,NA,NA,2,NA,10,38,NA,NA,NA,NA,NA,8,25.8%,2.63,6.5%,18.8%,6.4,NA,32,181,@ SF,10,·,18.6,-6.9
4,9754,Quentin Johnston,WR,24.1,LAC,6.0,7,8,23.8,19.8,15.8,1,1,1,63,58,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,8,82,0,2,1,13,16,98,12.3,7.5,0,0,0,98,0,NA,0,0,92.1%,NA,NA,NA,0,NA,3,13,0.231,3.0,39,31.7%,2.51,0,NA,NA,NA,NA,NA,0.051,NA,98,@ NYG,3,·,12.6,11.2
4,7543,Travis Etienne,RB,26.7,JAX,13.0,12,11,19.5,19,18.5,1,1,1,68,41,0,0.0%,0,0,0,0,0,0,0.00,124,0,0,0,0.00,0.00,1,1,0,0,0,2,0,1,1.0,0.5,19,0,4,125,1,36,124,6.53,60.3%,4,1.90,0.211,5,0.401,5,21,0.238,5.0,NA,6.5%,NA,0,NA,NA,NA,NA,NA,NA,NA,125,@ SF,14,·,12.7,6.8
4,8408,Jordan Mason,RB,26.4,MIN,35.0,36,37,10.2,8.7,7.2,1,1,1,76,47,1,0.0%,0,0,0,0,0,0,0.00,57,0,0,0,0.00,0.00,3,-10,0,1,0,3,25,15,5.0,5.0,16,2,5,72,0,56,57,3.56,61.8%,5,3.50,0.313,5,0.663,6,19,0.316,6.0,NA,6.5%,NA,0,NA,NA,NA,NA,NA,NA,NA,72,@ PIT,23,·,16.1,-5.9
4,12489,RJ Harvey,RB,24.6,DEN,12.0,13,15,19.8,17.8,15.8,1,1,0,81,33,0,0.0%,0,0,0,0,0,0,0.00,58,0,0,0,0.00,0.00,4,1,1,2,1,5,39,40,10.0,8.0,14,0,2,98,0,52,58,4.14,40.7%,5,3.70,0.357,2,0.727,5,19,0.263,5.0,NA,11.9%,NA,0,NA,NA,NA,NA,NA,NA,NA,98,vs CIN,1,·,7.1,12.7
4,4217,George Kittle,TE,32.0,SF,999.0,999,999,0,0,0,1,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,vs JAX,27,IR,IR,IR
4,7526,Jaylen Waddle,WR,26.8,MIA,49.0,47,46,7.8,6.3,4.8,1,1,1,58,52,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,3,30,0,3,0,6,18,48,16.0,8.0,0,0,0,48,0,NA,0,0,89.7%,NA,NA,NA,0,NA,3,6,0.500,3.0,23,24.0%,2.09,0,NA,NA,NA,NA,NA,0.130,NA,48,vs NYJ,13,·,10.8,-3.0
4,12517,Colston Loveland,TE,21.5,CHI,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,@ LV,25,OUT,OUT,OUT
4,11637,Keon Coleman,WR,22.4,BUF,50.0,49,48,7.5,6,4.5,1,1,1,59,43,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,3,44,0,3,0,4,1,45,15.0,11.3,0,0,0,45,0,NA,0,0,72.9%,NA,NA,NA,0,NA,3,4,0.750,3.0,20,18.2%,2.25,0,NA,NA,NA,NA,NA,0.150,NA,45,vs NO,19,·,10.7,-3.2
4,7588,Javonte Williams,RB,25.4,DAL,14.0,14,14,19,17.5,16,1,1,1,69,55,0,0.0%,0,0,0,0,0,0,0.00,85,0,0,0,0.00,0.00,3,-9,0,1,0,3,24,15,5.0,5.0,20,1,4,100,1,70,85,4.25,79.7%,4,3.50,0.200,5,0.550,6,23,0.261,6.0,NA,7.5%,NA,0,NA,NA,NA,NA,NA,NA,NA,100,vs GB,31,·,13.8,5.2
4,5045,Courtland Sutton,WR,30.0,DEN,13.0,13,12,19.1,16.6,14.1,1,1,1,81,69,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,5,39,0,3,1,6,42,81,16.2,13.5,0,0,0,81,0,NA,0,0,85.2%,NA,NA,NA,0,NA,4,6,0.667,4.0,38,14.3%,2.13,0,NA,NA,NA,NA,NA,0.079,NA,81,vs CIN,11,·,13.3,5.8
4,12506,Harold Fannin,TE,21.2,CLE,31.0,30,30,4.5,3.5,2.5,1,1,1,67,57,0,0.0%,0,0,0,0,0,0,0.00,1,0,0,0,0.00,0.00,2,18,0,1,0,6,6,24,12.0,4.0,1,0,0,25,0,NA,1,1,85.1%,NA,NA,NA,0,NA,1,7,0.143,1.0,27,17.1%,0.89,0,NA,NA,NA,NA,NA,0.037,NA,25,@ DET,18,·,9.6,-5.1
4,12519,Luther Burden,WR,21.8,CHI,107.0,110,113,1.6,0.6,-0.4,1,1,0,68,19,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,2,-7,0,0,0,2,3,-4,-2.0,-2.0,0,0,0,-4,0,NA,0,0,27.9%,NA,NA,NA,0,NA,0,2,0.000,0.0,10,5.4%,-0.40,0,NA,NA,NA,NA,NA,0.000,NA,-4,@ LV,4,·,5.7,-4.1
4,5927,Terry McLaurin,WR,30.0,WAS,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,@ ATL,30,OUT,OUT,OUT
4,9228,Bryce Young,QB,24.2,CAR,29.0,29,29,10.3,10.3,10.3,1,1,1,69,56,0,60.0%,55,30,18,6,12,0,84.00,153,1,1,150,5.00,8.33,0,0,0,0,0,0,0,0,0.0,0.0,1,0,1,3,0,NA,3,3,81.2%,NA,NA,NA,1,NA,8,31,NA,NA,NA,NA,NA,7,23.3%,2.91,3.3%,34.4%,5.6,NA,32,153,@ NE,12,·,18.3,-8.0
4,2133,Davante Adams,WR,32.8,LAR,20.0,19,19,15.6,13.6,11.6,1,1,1,75,62,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,4,49,0,2,1,6,7,56,14.0,9.3,0,0,0,56,0,NA,0,0,82.7%,NA,NA,NA,0,NA,3,6,0.500,3.0,40,14.6%,1.40,0,NA,NA,NA,NA,NA,0.050,NA,56,vs IND,5,·,15.2,0.4
4,5892,David Montgomery,RB,28.3,DET,64.0,62,60,1.2,1.2,1.2,1,1,0,60,20,0,0.0%,0,0,0,0,0,0,0.00,12,0,0,0,0.00,0.00,0,0,0,0,0,1,0,0,0.0,0.0,9,0,0,12,0,21,12,1.33,33.3%,0,2.30,0.000,0,0.230,0,10,0.000,0.0,NA,3.7%,NA,0,NA,NA,NA,NA,NA,NA,NA,12,vs CLE,28,·,12.0,-10.8
4,12533,Jacory Croskey-Merritt,RB,24.5,WAS,44.0,43,43,7.7,6.7,5.7,1,1,0,57,20,0,0.0%,0,0,0,0,0,0,0.00,47,0,0,0,0.00,0.00,2,-1,0,0,0,2,11,10,5.0,5.0,7,0,4,57,0,39,47,6.71,35.1%,3,5.60,0.429,4,0.989,4,9,0.444,4.0,NA,7.4%,NA,0,NA,NA,NA,NA,NA,NA,NA,57,@ ATL,32,·,8.8,-1.1
4,12490,Bhayshul Tuten,RB,22.6,JAX,54.0,54,54,3.2,2.7,2.2,1,1,0,68,16,0,0.0%,0,0,0,0,0,0,0.00,14,0,0,0,0.00,0.00,1,1,0,0,0,1,7,8,8.0,8.0,4,0,0,22,0,15,14,3.5,23.5%,3,3.80,0.750,0,1.130,0,5,0.000,0.0,NA,3.2%,NA,0,NA,NA,NA,NA,NA,NA,NA,22,@ SF,14,·,7.0,-3.8
4,7591,Justin Fields,QB,26.6,NYJ,4.0,4,4,27.14,27.14,27.14,1,1,1,63,63,1,74.1%,140,27,20,11,7,0,111.00,307,2,1,226,8.37,11.30,0,0,0,0,0,0,0,0,0.0,0.0,7,0,2,81,1,NA,81,11.57,100.0%,NA,NA,NA,3,NA,15,34,NA,NA,NA,NA,NA,12,44.4%,3.16,3.7%,48.6%,7.4,NA,35,307,@ MIA,3,·,20.5,6.6
4,4943,Sam Darnold,QB,28.3,SEA,18.0,18,18,16.08,16.08,16.08,1,1,1,66,66,1,69.2%,145,26,18,10,8,0,111.40,266,3,1,242,9.31,13.44,0,0,0,0,0,0,0,0,0.0,0.0,1,0,1,24,0,NA,24,24,100.0%,NA,NA,NA,1,NA,12,27,NA,NA,NA,NA,NA,11,42.3%,2.78,11.5%,33.3%,9.3,NA,30,266,@ ARI,25,·,18.4,-2.3
4,6819,Michael Pittman,WR,28.0,IND,22.0,22,22,15.1,12.6,10.1,1,1,1,61,57,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,5,28,1,2,1,10,13,41,8.2,4.1,0,0,0,41,0,NA,0,0,93.4%,NA,NA,NA,0,NA,3,10,0.300,3.0,33,30.3%,1.24,0,NA,NA,NA,NA,NA,0.061,NA,41,@ LAR,12,·,12.6,2.5
4,4983,D.J. Moore,WR,28.4,CHI,47.0,53,55,7.8,5.8,3.8,1,1,1,68,52,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,4,17,0,1,0,5,21,38,9.5,7.6,0,0,0,38,0,NA,0,0,76.5%,NA,NA,NA,0,NA,1,5,0.200,1.0,31,13.5%,1.23,0,NA,NA,NA,NA,NA,0.032,NA,38,@ LV,4,·,11.9,-4.1
4,8228,Jaylen Warren,RB,26.9,PIT,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,vs MIN,15,OUT,OUT,OUT
4,9753,Zach Charbonnet,RB,24.7,SEA,26.0,27,28,12.4,11.4,10.4,1,1,0,66,31,0,0.0%,0,0,0,0,0,0,0.00,39,0,0,0,0.00,0.00,2,0,0,0,0,2,5,5,2.5,2.5,12,1,2,44,1,31,39,3.25,47.0%,2,2.60,0.167,3,0.427,3,14,0.214,3.0,NA,7.7%,NA,0,NA,NA,NA,NA,NA,NA,NA,44,@ ARI,12,·,10.7,1.7
4,12499,Elic Ayomanor,WR,22.3,TEN,58.0,55,49,6.4,5.4,4.4,1,1,1,50,41,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,2,38,0,2,0,7,6,44,22.0,6.3,0,0,0,44,0,NA,0,0,82.0%,NA,NA,NA,0,NA,2,7,0.286,2.0,23,26.9%,1.91,0,NA,NA,NA,NA,NA,0.087,NA,44,@ HOU,26,·,9.7,-3.3
4,10236,Dalton Kincaid,TE,25.9,BUF,18.0,12,10,9.8,9.3,8.8,1,1,0,59,22,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,1,17,0,0,1,2,11,28,28.0,14.0,0,0,0,28,0,NA,0,0,37.3%,NA,NA,NA,0,NA,1,2,0.500,1.0,15,9.1%,1.87,0,NA,NA,NA,NA,NA,0.000,NA,28,vs NO,4,·,9.8,0.0
4,4035,Alvin Kamara,RB,30.2,NO,29.0,31,36,11.2,9.2,7.2,1,1,1,67,49,0,0.0%,0,0,0,0,0,0,0.00,70,0,0,0,0.00,0.00,4,-10,0,0,0,5,12,2,0.5,0.4,15,0,4,72,0,69,70,4.67,73.1%,4,4.60,0.267,4,0.727,4,20,0.200,4.0,NA,17.9%,NA,0,NA,NA,NA,NA,NA,NA,NA,72,@ BUF,13,·,14.3,-3.1
4,8110,Jake Ferguson,TE,26.7,DAL,5.0,5,7,17,13.5,10,1,1,1,69,54,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,7,16,0,1,1,7,24,40,5.7,5.7,0,0,0,40,0,NA,0,0,78.3%,NA,NA,NA,0,NA,2,7,0.286,2.0,31,17.5%,1.29,0,NA,NA,NA,NA,NA,0.032,NA,40,vs GB,17,·,11.8,5.2
4,5947,Jakobi Meyers,WR,28.9,LV,55.0,58,62,7,5,3,1,1,1,52,51,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,4,14,0,1,0,7,16,30,7.5,4.3,0,0,0,30,0,NA,0,0,98.1%,NA,NA,NA,0,NA,1,7,0.143,1.0,20,33.3%,1.50,0,NA,NA,NA,NA,NA,0.050,NA,30,vs CHI,23,·,15.0,-8.0
4,6806,J.K. Dobbins,RB,26.8,DEN,28.0,29,26,11.5,11,10.5,1,1,1,81,36,0,0.0%,0,0,0,0,0,0,0.00,101,0,0,0,0.00,0.00,1,-3,0,0,0,1,7,4,4.0,4.0,16,0,6,105,0,37,101,6.31,44.4%,4,2.30,0.250,6,0.480,6,17,0.353,6.0,NA,2.4%,NA,0,NA,NA,NA,NA,NA,NA,NA,105,vs CIN,1,·,14.6,-3.1
4,2216,Mike Evans,WR,32.1,TB,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,vs PHI,15,OUT,OUT,OUT
4,5872,Deebo Samuel,WR,29.7,WAS,12.0,12,13,20.1,17.1,14.1,1,1,1,57,49,1,0.0%,0,0,0,0,0,0,0.00,9,0,0,0,0.00,0.00,6,69,0,3,1,6,3,72,12.0,12.0,3,0,1,81,0,NA,9,3,86.0%,NA,NA,NA,1,NA,5,9,0.556,5.0,27,22.2%,2.67,0,NA,NA,NA,NA,NA,0.111,NA,81,@ ATL,30,·,12.7,7.4
4,6783,Jerry Jeudy,WR,26.4,CLE,48.0,46,45,7.8,6.3,4.8,1,1,1,67,55,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,3,39,1,2,0,9,9,48,16.0,5.3,0,0,0,48,0,NA,0,0,82.1%,NA,NA,NA,0,NA,2,9,0.222,2.0,34,25.7%,1.41,0,NA,NA,NA,NA,NA,0.059,NA,48,@ DET,6,·,12.4,-4.6
4,3321,Tyreek Hill,WR,31.6,MIA,27.0,28,35,12.7,9.7,6.7,1,1,1,58,24,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,6,40,0,5,0,6,27,67,11.2,11.2,0,0,0,67,0,NA,0,0,41.4%,NA,NA,NA,0,NA,5,6,0.833,5.0,12,24.0%,5.58,0,NA,NA,NA,NA,NA,0.417,NA,67,vs NYJ,13,IR,14.1,-1.4
4,5844,T.J. Hockenson,TE,28.2,MIN,22.0,22,24,7.9,5.9,3.9,1,1,1,76,71,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,4,16,1,1,0,5,23,39,9.8,7.8,0,0,0,39,0,NA,0,0,93.4%,NA,NA,NA,0,NA,1,5,0.200,1.0,40,10.9%,0.98,0,NA,NA,NA,NA,NA,0.025,NA,39,@ PIT,16,·,9.2,-1.3
4,6803,Brandon Aiyuk,WR,27.5,SF,999.0,999,999,0,0,0,1,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,vs JAX,24,PUP,PUP,PUP
4,6790,D'Andre Swift,RB,26.7,CHI,20.0,18,19,16,14,12,1,1,1,68,45,0,0.0%,0,0,0,0,0,0,0.00,38,0,0,0,0.00,0.00,4,8,1,1,0,6,14,22,5.5,3.7,14,0,3,60,1,31,38,2.71,66.2%,5,2.20,0.357,4,0.577,5,20,0.250,5.0,NA,16.2%,NA,0,NA,NA,NA,NA,NA,NA,NA,60,@ LV,10,·,13.2,2.8
4,10222,Jayden Reed,WR,25.4,GB,999.0,999,999,0,0,0,1,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,@ DAL,1,IR,IR,IR
4,8134,Khalil Shakir,WR,25.6,BUF,15.0,15,15,17.9,15.4,12.9,1,1,0,59,31,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,5,8,0,1,1,5,61,69,13.8,13.8,0,0,0,69,0,NA,0,0,52.5%,NA,NA,NA,0,NA,2,5,0.400,2.0,16,22.7%,4.31,0,NA,NA,NA,NA,NA,0.063,NA,69,vs NO,19,·,11.0,6.9
4,5967,Tony Pollard,RB,28.4,TEN,32.0,33,33,10.6,9.1,7.6,1,1,1,50,43,0,0.0%,0,0,0,0,0,0,0.00,64,0,0,0,0.00,0.00,3,-9,0,0,0,3,21,12,4.0,4.0,14,2,2,76,0,49,64,4.57,86.0%,6,3.50,0.429,2,0.779,2,17,0.118,2.0,NA,11.5%,NA,0,NA,NA,NA,NA,NA,NA,NA,76,@ HOU,20,·,13.7,-3.1
4,9500,Josh Downs,WR,24.1,IND,61.0,64,70,6.4,4.4,2.4,1,1,0,61,38,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,4,17,0,2,0,5,7,24,6.0,4.8,0,0,0,24,0,NA,0,0,62.3%,NA,NA,NA,0,NA,2,5,0.400,2.0,25,15.2%,0.96,0,NA,NA,NA,NA,NA,0.080,NA,24,@ LAR,12,·,10.3,-3.9
