SZN,SLPR_ID,PLAYER NAME,POS,AGE,TM,PRK_PPR,PRK_0.5P,PRK_STD,FPT_PPR,FPTS_0.5,FPTS_STD,GM_ACTV,GM_P,GM,TM_SNP,SNP,FUM,CMP PCT,paAY,paATT,CMP,pa1D,INC,INT,paRTG,pa.ruYDS,SAC,paTD,paYDS,paYPA,paYPC,REC,recAY,DRP,rec1D,recTD,TGT,YAC,recYDS,YPR,YPT,CAR,BTKL,ru1D,ru.recYDS,ruTD,YCO,ruYDS,YPC,SNP%,MTF,YCO/A,MTF/A,ruIMP,ELU,IMP,OPP,IMP/OPP,IMP/G,RR,TS%,YPRR,pIMP,pIMP/A,TTT,DP%,PRS%,AYA,1DRR,DB,YDS(t),VS,vsRK,INJ,PROJ,FPOE
2,4881,Lamar Jackson,QB,28.7,BAL,4,4,4,26.3,26.3,26.3,1,1,1,56,53,0,65.5%,159,29,19,6,10,0,128.60,238,3,4,225,7.76,11.84,0,0,0,0,0,0,0,0,0.0,0.0,2,0,0,13,0,NA,13,6.5,94.6%,NA,NA,NA,0,NA,10,31,NA,NA,NA,NA,NA,10,34.5%,2.91,20.7%,44.1%,10.7,NA,34,238,vs CLE,24,OUT,25.5,0.8
2,4984,Josh Allen,QB,29.3,BUF,25,25,25,11.82,11.82,11.82,1,1,1,75,65,0,56.0%,59,25,14,8,11,0,73.40,207,1,0,148,5.92,10.57,0,0,0,0,0,0,0,0,0.0,0.0,6,2,3,59,0,NA,59,9.83,86.7%,NA,NA,NA,3,NA,11,31,NA,NA,NA,NA,NA,8,32.0%,2.94,0.0%,26.7%,5.1,NA,30,207,@ NYJ,6,·,24.1,-12.3
2,7564,Ja'Marr Chase,WR,25.5,CIN,3,3,4,36.5,29.5,22.5,1,1,1,69,66,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,14,73,0,9,1,16,92,165,11.8,10.3,0,0,0,165,0,NA,0,0,95.7%,NA,NA,NA,0,NA,10,16,0.625,10.0,47,35.6%,3.51,0,NA,NA,NA,NA,NA,0.191,NA,165,vs JAX,24,·,20.2,16.3
2,11566,Jayden Daniels,QB,24.7,WAS,16,16,16,19.7,19.7,19.7,1,1,1,69,69,0,57.1%,93,42,24,8,18,0,85.40,217,4,2,200,4.76,8.33,0,0,0,0,0,0,0,0,0.0,0.0,7,0,0,17,0,NA,17,2.43,100.0%,NA,NA,NA,0,NA,10,49,NA,NA,NA,NA,NA,10,23.8%,2.84,9.5%,39.6%,7.1,NA,53,217,@ GB,27,·,23.9,-4.2
2,9509,Bijan Robinson,RB,23.6,ATL,7,8,6,19.8,18.3,16.8,1,1,1,66,43,0,0.0%,0,0,0,0,0,0,0.00,143,0,0,0,0.00,0.00,3,8,1,0,0,5,17,25,8.3,5.0,22,4,5,168,0,112,143,6.5,65.2%,9,5.10,0.409,5,0.919,5,27,0.185,5.0,NA,23.8%,NA,0,NA,NA,NA,NA,NA,NA,NA,168,@ MIN,15,·,18.9,0.9
2,6794,Justin Jefferson,WR,26.2,MIN,38,38,39,11.1,9.6,8.1,1,1,1,47,47,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,3,59,0,2,0,6,22,81,27.0,13.5,0,0,0,81,0,NA,0,0,100.0%,NA,NA,NA,0,NA,2,6,0.333,2.0,27,28.6%,3.00,0,NA,NA,NA,NA,NA,0.074,NA,81,vs ATL,30,·,18.4,-7.3
2,11632,Malik Nabers,WR,22.1,NYG,2,2,2,37.7,33.2,28.7,1,1,1,67,66,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,9,146,1,4,2,13,21,167,18.6,12.9,0,0,0,167,0,NA,0,0,98.5%,NA,NA,NA,0,NA,6,13,0.462,6.0,44,31.7%,3.80,0,NA,NA,NA,NA,NA,0.091,NA,167,@ DAL,1,IR,16.3,21.4
2,9221,Jahmyr Gibbs,RB,23.5,DET,8,9,8,19.4,17.9,16.4,1,1,1,59,33,0,0.0%,0,0,0,0,0,0,0.00,94,0,0,0,0.00,0.00,3,-3,0,1,0,3,13,10,3.3,3.3,12,0,4,104,1,23,94,7.83,55.9%,3,1.90,0.250,5,0.440,6,15,0.400,6.0,NA,10.7%,NA,0,NA,NA,NA,NA,NA,NA,NA,104,vs CHI,7,·,19.9,-0.5
2,6786,CeeDee Lamb,WR,26.4,DAL,10.0,12,23,20.2,15.7,11.2,1,1,1,89,82,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,9,96,1,4,0,11,16,112,12.4,10.2,0,0,0,112,0,NA,0,0,92.1%,NA,NA,NA,0,NA,4,11,0.364,4.0,52,21.2%,2.15,0,NA,NA,NA,NA,NA,0.077,NA,112,vs NYG,3,OUT,18.8,1.4
2,11604,Brock Bowers,TE,22.8,LV,14.0,16,18,8.8,6.3,3.8,1,1,0,70,54,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,5,21,0,2,0,8,17,38,7.6,4.8,0,0,0,38,0,NA,0,0,77.1%,NA,NA,NA,0,NA,2,8,0.250,2.0,37,18.6%,1.03,0,NA,NA,NA,NA,NA,0.054,NA,38,vs LAC,26,OUT,14.8,-6.0
2,6904,Jalen Hurts,QB,27.1,PHI,26.0,26,26,11.54,11.54,11.54,1,1,1,60,60,1,68.2%,47,22,15,4,7,0,78.00,116,2,0,101,4.59,6.73,0,0,0,0,0,0,0,0,0.0,0.0,9,0,4,15,1,NA,15,1.67,100.0%,NA,NA,NA,5,NA,9,31,NA,NA,NA,NA,NA,4,18.2%,2.69,18.2%,36.0%,6.6,NA,25,116,@ KC,30,·,23.6,-12.1
2,9493,Puka Nacua,WR,24.3,LAR,6.0,6,6,27.6,23.6,19.6,1,1,1,61,42,0,0.0%,0,0,0,0,0,0,0.00,45,0,0,0,0.00,0.00,8,54,1,4,0,9,37,91,11.4,10.1,1,0,0,136,1,NA,45,45,68.9%,NA,NA,NA,1,NA,5,10,0.500,5.0,28,27.3%,3.25,0,NA,NA,NA,NA,NA,0.143,NA,136,@ TEN,9,·,19.1,8.5
2,6770,Joe Burrow,QB,28.8,CIN,30.0,30,30,7.04,7.04,7.04,1,1,1,69,21,0,53.8%,62,13,7,5,6,0,97.00,76,2,1,76,5.85,10.86,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,30.4%,NA,NA,NA,0,NA,6,13,NA,NA,NA,NA,NA,6,46.2%,2.79,0.0%,33.3%,7.4,NA,15,76,vs JAX,26,IR,23.6,-16.6
2,7547,Amon-Ra St. Brown,WR,25.9,DET,1.0,1,1,39.2,34.7,30.2,1,1,1,59,50,0,0.0%,0,0,0,0,0,0,0.00,7,0,0,0,0.00,0.00,9,67,2,4,3,11,48,115,12.8,10.5,2,0,1,122,0,NA,7,3.5,84.7%,NA,NA,NA,1,NA,8,13,0.615,8.0,27,39.3%,4.26,0,NA,NA,NA,NA,NA,0.148,NA,122,vs CHI,23,·,16.8,22.4
2,12527,Ashton Jeanty,RB,21.8,LV,37.0,38,40,7.4,5.9,4.4,1,1,1,70,39,0,0.0%,0,0,0,0,0,0,0.00,43,0,0,0,0.00,0.00,3,-19,0,0,0,4,20,1,0.3,0.3,11,5,3,44,0,43,43,3.91,55.7%,7,3.90,0.636,3,1.026,3,15,0.200,3.0,NA,9.3%,NA,0,NA,NA,NA,NA,NA,NA,NA,44,vs LAC,25,·,17.9,-10.5
2,11631,Brian Thomas Jr.,WR,22.9,JAX,56.0,62,60,8.9,6.9,4.9,1,1,1,71,67,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,4,48,2,3,0,12,1,49,12.3,4.1,0,0,0,49,0,NA,0,0,94.4%,NA,NA,NA,0,NA,3,12,0.250,3.0,41,28.6%,1.20,0,NA,NA,NA,NA,NA,0.073,NA,49,@ CIN,11,·,17.0,-8.1
2,6797,Justin Herbert,QB,27.5,LAC,18.0,18,18,18.78,18.78,18.78,1,1,1,58,58,2,70.4%,158,27,19,6,8,0,122.80,273,2,2,242,8.96,12.74,0,0,0,0,0,0,0,0,0.0,0.0,9,0,2,31,0,NA,31,3.44,100.0%,NA,NA,NA,2,NA,10,36,NA,NA,NA,NA,NA,8,29.6%,2.95,7.4%,24.2%,9.3,NA,33,273,@ LV,13,·,20.6,-1.8
2,8112,Drake London,WR,24.2,ATL,75.0,77,79,5.9,4.4,2.9,1,1,1,66,56,1,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,3,24,0,2,0,4,25,49,16.3,12.3,0,0,0,49,0,NA,0,0,84.8%,NA,NA,NA,0,NA,2,4,0.500,2.0,24,19.0%,2.04,0,NA,NA,NA,NA,NA,0.083,NA,49,@ MIN,32,·,15.5,-9.6
2,9488,Jaxon Smith-Njigba,WR,23.6,SEA,13.0,19,28,18.3,14.3,10.3,1,1,1,65,42,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,8,74,0,4,0,10,29,103,12.9,10.3,0,0,0,103,0,NA,0,0,64.6%,NA,NA,NA,0,NA,4,10,0.400,4.0,31,30.3%,3.32,0,NA,NA,NA,NA,NA,0.129,NA,103,@ PIT,22,·,17.6,0.7
2,4866,Saquon Barkley,RB,28.6,PHI,12.0,10,10,17.4,16.4,15.4,1,1,1,60,50,0,0.0%,0,0,0,0,0,0,0.00,88,0,0,0,0.00,0.00,2,-9,0,0,0,2,15,6,3.0,3.0,22,0,2,94,1,46,88,4,83.3%,2,2.10,0.091,3,0.301,3,24,0.125,3.0,NA,9.1%,NA,0,NA,NA,NA,NA,NA,NA,NA,94,@ KC,22,Q,18.6,-1.2
2,8130,Trey McBride,TE,25.8,ARI,5.0,5,8,13.8,10.8,7.8,1,1,1,55,50,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,6,56,0,4,0,7,22,78,13.0,11.1,0,0,0,78,0,NA,0,0,90.9%,NA,NA,NA,0,NA,4,7,0.571,4.0,25,28.0%,3.12,0,NA,NA,NA,NA,NA,0.160,NA,78,vs CAR,2,·,15.7,-1.9
2,7569,Nico Collins,WR,26.5,HOU,30.0,29,24,14.2,12.7,11.2,1,1,1,49,44,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,3,46,0,1,1,9,6,52,17.3,5.8,0,0,0,52,0,NA,0,0,89.8%,NA,NA,NA,0,NA,2,9,0.222,2.0,23,37.5%,2.26,0,NA,NA,NA,NA,NA,0.043,NA,52,vs TB,16,·,17.3,-3.1
2,11564,Drake Maye,QB,23.0,NE,3.0,3,3,26.3,26.3,26.3,1,1,1,60,60,0,82.6%,101,23,19,7,4,0,137.30,261,3,2,230,10.00,12.11,0,0,0,0,0,0,0,0,0.0,0.0,10,0,3,31,1,NA,31,3.1,100.0%,NA,NA,NA,4,NA,13,33,NA,NA,NA,NA,NA,9,39.1%,2.57,4.3%,36.7%,6.0,NA,30,261,@ MIA,3,·,18.9,7.4
2,12514,Emeka Egbuka,WR,22.9,TB,32.0,32,33,12.9,10.9,8.9,1,1,1,80,74,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,4,-9,1,2,1,7,38,29,7.3,4.1,0,0,0,29,0,NA,0,0,92.5%,NA,NA,NA,0,NA,3,7,0.429,3.0,41,18.4%,0.71,0,NA,NA,NA,NA,NA,0.049,NA,29,@ HOU,26,·,13.0,-0.1
2,11635,Ladd McConkey,WR,23.9,LAC,47.0,52,62,9.8,7.3,4.8,1,1,0,58,43,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,5,32,0,2,0,5,16,48,9.6,9.6,0,0,0,48,0,NA,0,0,74.1%,NA,NA,NA,0,NA,2,5,0.400,2.0,25,18.5%,1.92,0,NA,NA,NA,NA,NA,0.080,NA,48,@ LV,4,·,15.6,-5.8
2,4046,Patrick Mahomes,QB,30.0,KC,6.0,6,6,23.08,23.08,23.08,1,1,1,60,60,0,55.2%,119,29,16,6,13,1,72.10,253,2,1,187,6.45,11.69,0,0,0,0,0,0,0,0,0.0,0.0,7,1,4,66,1,NA,66,9.43,100.0%,NA,NA,NA,5,NA,12,36,NA,NA,NA,NA,NA,7,24.1%,2.59,13.8%,28.9%,9.7,NA,38,253,vs PHI,16,·,21.6,1.5
2,11584,Bucky Irving,RB,23.1,TB,11.0,14,20,18.1,15.1,12.1,1,1,1,80,57,0,0.0%,0,0,0,0,0,0,0.00,71,0,0,0,0.00,0.00,6,-13,0,2,0,6,63,50,8.3,8.3,17,3,2,121,0,58,71,4.18,71.3%,11,3.40,0.647,2,0.987,4,23,0.174,4.0,NA,15.8%,NA,0,NA,NA,NA,NA,NA,NA,NA,121,@ HOU,20,OUT,17.2,0.9
2,9226,De'Von Achane,RB,23.9,MIA,3.0,3,4,26.2,22.2,18.2,1,1,1,57,53,0,0.0%,0,0,0,0,0,0,0.00,30,0,0,0,0.00,0.00,8,-10,0,3,1,10,102,92,11.5,9.2,11,0,0,122,0,18,30,2.73,93.0%,8,1.60,0.727,0,0.887,4,21,0.190,4.0,NA,31.3%,NA,0,NA,NA,NA,NA,NA,NA,NA,122,vs NE,27,·,20.8,5.4
2,6804,Jordan Love,QB,26.9,GB,13.0,13,13,20.88,20.88,20.88,1,1,1,68,68,0,61.3%,162,31,19,12,12,0,113.90,304,2,2,292,9.42,15.37,0,0,0,0,0,0,0,0,0.0,0.0,3,1,1,12,0,NA,12,4,100.0%,NA,NA,NA,1,NA,15,34,NA,NA,NA,NA,NA,14,45.2%,3.14,22.6%,47.1%,14.5,NA,34,304,vs WAS,8,·,19.8,1.1
2,11563,Bo Nix,QB,25.6,DEN,11.0,11,11,21.24,21.24,21.24,1,1,1,58,58,0,73.3%,83,30,22,8,8,1,111.20,226,0,3,206,6.87,9.36,0,0,0,0,0,0,0,0,0.0,0.0,3,0,1,20,0,NA,20,6.67,100.0%,NA,NA,NA,1,NA,12,33,NA,NA,NA,NA,NA,11,36.7%,2.65,6.7%,12.5%,4.9,NA,32,226,@ IND,22,·,20.5,0.7
2,12526,Tetairoa McMillan,WR,22.4,CAR,21.0,27,29,16,13,10,1,1,1,85,72,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,6,51,1,5,0,10,49,100,16.7,10.0,0,0,0,100,0,NA,0,0,84.7%,NA,NA,NA,0,NA,5,10,0.500,5.0,51,18.2%,1.96,0,NA,NA,NA,NA,NA,0.098,NA,100,@ ARI,14,·,14.6,1.4
2,12507,Omarion Hampton,RB,22.5,LAC,53.0,52,49,3.5,3,2.5,1,1,1,58,36,0,0.0%,0,0,0,0,0,0,0.00,24,0,0,0,0.00,0.00,1,-2,0,0,0,2,3,1,1.0,0.5,8,3,2,25,0,30,24,3,62.1%,4,3.80,0.500,2,0.880,2,10,0.200,2.0,NA,7.4%,NA,0,NA,NA,NA,NA,NA,NA,NA,25,@ LV,10,OUT,14.3,-10.8
2,11628,Marvin Harrison Jr.,WR,23.1,ARI,83.0,81,81,4.7,3.7,2.7,1,1,1,55,51,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,2,14,1,1,0,5,13,27,13.5,5.4,0,0,0,27,0,NA,0,0,92.7%,NA,NA,NA,0,NA,1,5,0.200,1.0,25,20.0%,1.08,0,NA,NA,NA,NA,NA,0.040,NA,27,vs CAR,29,·,13.8,-9.1
2,6813,Jonathan Taylor,RB,26.6,IND,1.0,1,1,29.5,28.5,27.5,1,1,1,71,66,0,0.0%,0,0,0,0,0,0,0.00,165,0,0,0,0.00,0.00,2,2,0,1,1,2,48,50,25.0,25.0,25,1,4,215,0,153,165,6.6,93.0%,10,6.10,0.400,4,1.010,6,27,0.222,6.0,NA,5.9%,NA,0,NA,NA,NA,NA,NA,NA,NA,215,vs DEN,19,·,18.0,11.5
2,8146,Garrett Wilson,WR,25.2,NYJ,55.0,61,59,9,7,5,1,1,1,47,44,1,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,4,42,1,2,0,8,8,50,12.5,6.3,0,0,0,50,0,NA,0,0,93.6%,NA,NA,NA,0,NA,2,8,0.250,2.0,26,36.4%,1.92,0,NA,NA,NA,NA,NA,0.077,NA,50,vs BUF,20,·,15.2,-6.2
2,12518,Tyler Warren,TE,23.3,IND,7.0,7,6,11.9,9.9,7.9,1,1,1,71,66,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,4,25,0,4,0,7,54,79,19.8,11.3,1,0,0,79,0,NA,0,0,93.0%,NA,NA,NA,0,NA,4,8,0.500,4.0,30,20.6%,2.63,0,NA,NA,NA,NA,NA,0.133,NA,79,vs DEN,24,·,10.6,1.3
2,12529,TreVeyon Henderson,RB,22.9,NE,42.0,42,41,6,5,4,1,1,0,60,19,0,0.0%,0,0,0,0,0,0,0.00,10,0,0,0,0.00,0.00,2,2,0,2,0,2,28,30,15.0,15.0,3,0,1,40,0,14,10,3.33,31.7%,2,4.60,0.667,1,1.127,3,5,0.600,3.0,NA,8.7%,NA,0,NA,NA,NA,NA,NA,NA,NA,40,@ MIA,4,·,12.4,-6.4
2,11560,Caleb Williams,QB,23.8,CHI,20.0,20,20,17.98,17.98,17.98,1,1,1,68,57,0,63.3%,134,30,19,8,11,1,91.90,234,4,2,207,6.90,10.89,0,0,0,0,0,0,0,0,0.0,0.0,5,0,2,27,0,NA,27,5.4,83.8%,NA,NA,NA,2,NA,12,35,NA,NA,NA,NA,NA,10,33.3%,3.16,16.7%,43.2%,9.4,NA,37,234,@ DET,11,·,18.6,-0.6
2,9758,C.J. Stroud,QB,24.0,HOU,23.0,23,23,14.98,14.98,14.98,1,1,1,49,49,0,54.2%,83,24,13,6,11,0,97.00,234,3,1,207,8.63,15.92,0,0,0,0,0,0,0,0,0.0,0.0,4,0,1,27,0,NA,27,6.75,100.0%,NA,NA,NA,1,NA,8,28,NA,NA,NA,NA,NA,7,29.2%,3.15,12.5%,36.7%,8.6,NA,30,234,vs TB,4,·,17.7,-2.7
2,9224,Chase Brown,RB,25.5,CIN,35.0,34,33,8.5,7.5,6.5,1,1,1,69,49,0,0.0%,0,0,0,0,0,0,0.00,47,0,0,0,0.00,0.00,2,8,0,1,0,3,10,18,9.0,6.0,16,0,4,65,0,48,47,2.94,71.0%,3,3.00,0.188,4,0.488,5,19,0.263,5.0,NA,6.7%,NA,0,NA,NA,NA,NA,NA,NA,NA,65,vs JAX,29,·,19.6,-11.1
2,4892,Baker Mayfield,QB,30.4,TB,15.0,15,15,19.9,19.9,19.9,1,1,1,80,80,1,65.8%,86,38,25,10,13,0,98.00,248,4,2,215,5.66,8.60,0,0,0,0,0,0,0,0,0.0,0.0,3,2,3,33,0,NA,33,11,100.0%,NA,NA,NA,3,NA,15,41,NA,NA,NA,NA,NA,12,31.6%,2.43,13.2%,40.0%,7.6,NA,45,248,@ HOU,32,·,21.0,-1.1
2,11620,Rome Odunze,WR,23.3,CHI,4.0,4,3,31.8,28.3,24.8,1,1,1,68,68,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,7,89,1,4,2,11,39,128,18.3,11.6,0,0,0,128,0,NA,0,0,100.0%,NA,NA,NA,0,NA,6,11,0.545,6.0,37,33.3%,3.46,0,NA,NA,NA,NA,NA,0.108,NA,128,@ DET,6,·,10.9,20.9
2,8138,James Cook,RB,26.0,BUF,2.0,2,2,26.5,26,25.5,1,1,1,75,35,1,0.0%,0,0,0,0,0,0,0.00,132,0,0,0,0.00,0.00,1,-6,0,0,0,1,9,3,3.0,3.0,21,4,4,135,2,107,132,6.29,46.7%,6,5.10,0.286,6,0.796,6,22,0.273,6.0,NA,3.7%,NA,0,NA,NA,NA,NA,NA,NA,NA,135,@ NYJ,9,·,15.9,10.6
2,11559,Michael Penix Jr.,QB,25.4,ATL,32.0,32,32,5.3,5.3,5.3,1,1,1,66,66,0,61.9%,76,21,13,5,8,0,80.50,134,3,0,135,6.43,10.38,0,0,0,0,0,0,0,0,0.0,0.0,1,0,0,-1,0,NA,-1,-1,100.0%,NA,NA,NA,0,NA,5,22,NA,NA,NA,NA,NA,5,23.8%,2.82,0.0%,33.3%,6.7,NA,24,134,@ MIN,28,·,17.9,-12.6
2,5850,Josh Jacobs,RB,27.6,GB,21.0,18,13,14.4,14.4,14.4,1,1,1,68,53,0,0.0%,0,0,0,0,0,0,0.00,84,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,23,1,3,84,1,83,84,3.65,77.9%,7,3.60,0.304,4,0.664,4,23,0.174,4.0,NA,0.0%,NA,0,NA,NA,NA,NA,NA,NA,NA,84,vs WAS,21,·,18.5,-4.1
2,8183,Brock Purdy,QB,25.7,SF,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,@ NO,5,OUT,OUT,OUT
2,6801,Tee Higgins,WR,26.7,CIN,28.0,26,21,14.6,13.1,11.6,1,1,1,69,60,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,3,40,0,1,1,8,16,56,18.7,7.0,0,0,0,56,0,NA,0,0,87.0%,NA,NA,NA,0,NA,2,8,0.250,2.0,46,17.8%,1.22,0,NA,NA,NA,NA,NA,0.022,NA,56,vs JAX,24,·,15.3,-0.7
2,8150,Kyren Williams,RB,25.0,LAR,30.0,30,29,10,9,8,1,1,1,61,43,0,0.0%,0,0,0,0,0,0,0.00,66,0,0,0,0.00,0.00,2,7,0,0,0,2,7,14,7.0,7.0,17,0,3,80,0,65,66,3.88,70.5%,5,3.80,0.294,3,0.674,3,19,0.158,3.0,NA,6.1%,NA,0,NA,NA,NA,NA,NA,NA,NA,80,@ TEN,3,·,17.3,-7.3
2,8155,Breece Hall,RB,24.3,NYJ,43.0,43,42,5.8,4.8,3.8,1,1,1,47,30,0,0.0%,0,0,0,0,0,0,0.00,29,0,0,0,0.00,0.00,2,4,0,0,0,3,5,9,4.5,3.0,10,0,2,38,0,28,29,2.9,63.8%,2,2.80,0.200,2,0.480,2,13,0.154,2.0,NA,13.6%,NA,0,NA,NA,NA,NA,NA,NA,NA,38,vs BUF,13,·,14.8,-9.0
2,12530,Travis Hunter,WR,22.3,JAX,78.0,82,88,5.2,3.7,2.2,1,1,0,71,42,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,3,0,1,1,0,6,22,22,7.3,3.7,0,0,0,22,0,NA,0,0,59.2%,NA,NA,NA,0,NA,1,6,0.167,1.0,26,14.3%,0.85,0,NA,NA,NA,NA,NA,0.038,NA,22,@ CIN,11,·,10.8,-5.6
2,12522,Cam Ward,QB,23.3,TEN,27.0,27,27,9.8,9.8,9.8,1,1,1,66,66,1,57.6%,95,33,19,9,14,0,82.30,183,5,1,175,5.30,9.21,0,0,0,0,0,0,0,0,0.0,0.0,4,0,2,8,0,NA,8,2,100.0%,NA,NA,NA,2,NA,12,37,NA,NA,NA,NA,NA,10,30.3%,2.89,3.0%,41.5%,7.2,NA,41,183,vs LAR,17,·,16.3,-6.5
2,11565,J.J. McCarthy,QB,22.6,MIN,33.0,33,33,4.82,4.82,4.82,1,1,1,47,47,3,52.4%,116,21,11,7,10,2,37.50,183,6,0,158,7.52,14.36,0,0,0,0,0,0,0,0,0.0,0.0,5,0,1,25,0,NA,25,5,100.0%,NA,NA,NA,1,NA,8,26,NA,NA,NA,NA,NA,7,33.3%,3.35,19.0%,53.3%,11.9,NA,30,183,vs ATL,31,OUT,19.7,-14.9
2,4034,Christian McCaffrey,RB,29.3,SF,5.0,5,7,22.7,19.7,16.7,1,1,1,71,55,0,0.0%,0,0,0,0,0,0,0.00,55,0,0,0,0.00,0.00,6,24,1,2,1,7,28,52,8.7,7.4,13,0,4,107,0,46,55,4.23,77.5%,3,3.50,0.231,4,0.581,7,20,0.350,7.0,NA,17.9%,NA,0,NA,NA,NA,NA,NA,NA,NA,107,@ NO,11,·,20.7,2.0
2,3198,Derrick Henry,RB,31.7,BAL,60.0,58,54,2.3,2.3,2.3,1,1,1,56,34,1,0.0%,0,0,0,0,0,0,0.00,23,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,11,0,1,23,0,24,23,2.09,60.7%,2,2.20,0.182,1,0.402,1,11,0.091,1.0,NA,0.0%,NA,0,NA,NA,NA,NA,NA,NA,NA,23,vs CLE,28,·,18.7,-16.4
2,10229,Rashee Rice,WR,25.4,KC,999.0,999,999,0,0,0,1,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,vs PHI,15,SUS,SUS,SUS
2,5859,A.J. Brown,WR,28.2,PHI,67.0,72,82,7.7,5.2,2.7,1,1,1,60,58,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,5,22,0,1,0,8,5,27,5.4,3.4,0,0,0,27,0,NA,0,0,96.7%,NA,NA,NA,0,NA,1,8,0.125,1.0,24,36.4%,1.13,0,NA,NA,NA,NA,NA,0.042,NA,27,@ KC,31,·,15.5,-7.8
2,9997,Zay Flowers,WR,25.0,BAL,27.0,31,42,14.9,11.4,7.9,1,1,1,56,44,0,0.0%,0,0,0,0,0,0,0.00,4,0,0,0,0.00,0.00,7,51,0,3,0,11,24,75,10.7,6.8,1,0,0,79,0,NA,4,4,78.6%,NA,NA,NA,0,NA,3,12,0.250,3.0,28,37.9%,2.68,0,NA,NA,NA,NA,NA,0.107,NA,79,vs CLE,8,·,13.2,1.7
2,5849,Kyler Murray,QB,28.1,ARI,22.0,22,22,15,15,15,1,1,1,55,54,0,68.0%,107,25,17,9,8,1,92.10,252,1,1,220,8.80,12.94,0,0,0,0,0,0,0,0,0.0,0.0,7,1,1,32,0,NA,32,4.57,98.2%,NA,NA,NA,1,NA,11,32,NA,NA,NA,NA,NA,10,40.0%,2.63,4.0%,31.0%,7.5,NA,29,252,vs CAR,20,Q,20.8,-5.8
2,8148,Jameson Williams,WR,24.5,DET,12.0,10,8,18.8,17.8,16.8,1,1,1,59,52,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,2,59,0,1,1,4,49,108,54.0,27.0,0,0,0,108,0,NA,0,0,88.1%,NA,NA,NA,0,NA,2,4,0.500,2.0,28,14.3%,3.86,0,NA,NA,NA,NA,NA,0.036,NA,108,vs CHI,23,·,12.3,6.5
2,9484,Tucker Kraft,TE,24.9,GB,1.0,1,1,24.4,21.4,18.4,1,1,1,68,62,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,6,52,0,4,1,7,72,124,20.7,17.7,0,0,0,124,0,NA,0,0,91.2%,NA,NA,NA,0,NA,5,7,0.714,5.0,26,22.6%,4.77,0,NA,NA,NA,NA,NA,0.154,NA,124,vs WAS,11,·,9.4,15.0
2,10859,Sam LaPorta,TE,24.7,DET,30.0,31,33,5.6,4.1,2.6,1,1,1,59,50,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,3,9,0,1,0,4,17,26,8.7,6.5,0,0,0,26,0,NA,0,0,84.7%,NA,NA,NA,0,NA,1,4,0.250,1.0,20,14.3%,1.30,0,NA,NA,NA,NA,NA,0.050,NA,26,vs CHI,21,·,11.4,-5.8
