WK,SLPR_ID,NM,POS,AGE,TM,PRK_PPR,PRK_0.5P,PRK_STD,FPT_PPR,FPTS_0.5,FPTS_STD,GM_ACTV,GM_P,GM,TM_SNP,SNP,FUM,CMP PCT,paAY,paATT,CMP,pa1D,INC,INT,paRTG,pa.ruYDS,SAC,paTD,paYDS,paYPA,paYPC,REC,recAY,DRP,rec1D,recTD,TGT,YAC,recYDS,YPR,YPT,CAR,BTKL,ru1D,ru.recYDS,ruTD,YCO,ruYDS,YPC,SNP%,MTF,YCO/A,MTF/A,ruIMP,ELU,IMP,OPP,IMP/OPP,IMP/G,RR,TS%,YPRR,pIMP,pIMP/A,TTT,DP%,PRS%,AYA,1DRR,DB,YDS(t),CMPOE,EPA/DB,VS,vsRK,INJ,PROJ,FPOE
15,4984,Josh Allen,QB,29.4,BUF,6,6,6,24.52,24.52,24.52,1,1,1,70,70,0,67.9,91,28,19,8,9,0,123.10,241,2,3,193,6.89,10.16,0,0,0,0,0,0,0,0,0.0,0.0,11,0,4,48,0,NA,48,4.36,100.0%,NA,NA,NA,4,NA,15,39,NA,NA,NA,NA,NA,11,39.3%,3.12,21.4%,30.3%,7.60,NA,33,241,+3.4%,+0.21,@ NE,18,·,26.1,-1.6
15,9509,Bijan Robinson,RB,23.7,ATL,4,4,6,29.5,25.5,21.5,1,1,1,71,64,1,0.0,0,0,0,0,0,0,0.00,93,0,0,0,0.00,0.00,8,-13,0,4,0,11,95,82,10.3,7.5,19,0,4,175,1,59,93,4.89,90.1%,10,3.10,0.526,5,0.836,9,30,0.300,9.0,NA,25.0%,NA,0,NA,NA,NA,NA,NA,NA,NA,175,NA,NA,@ TB,5,·,22.6,6.9
15,7564,Ja'Marr Chase,WR,25.6,CIN,6,7,12,23.2,18.2,13.2,1,1,1,76,74,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,10,75,1,5,0,16,57,132,13.2,8.3,0,0,0,132,0,NA,0,0,97.4%,NA,NA,NA,0,NA,5,16,0.313,5.0,43,41.0%,3.07,0,NA,NA,NA,NA,NA,0.116,NA,132,NA,NA,vs BAL,11,·,19.8,3.4
15,9493,Puka Nacua,WR,24.3,LAR,2,2,5,27.9,23.4,18.9,1,1,1,72,40,0,0.0,0,0,0,0,0,0,0.00,8,0,0,0,0.00,0.00,9,126,1,8,0,11,55,181,20.1,16.5,2,1,0,189,0,NA,8,4,55.6%,NA,NA,NA,0,NA,8,13,0.615,8.0,26,28.9%,6.96,0,NA,NA,NA,NA,NA,0.308,NA,189,NA,NA,vs DET,2,·,21.0,6.9
15,4881,Lamar Jackson,QB,28.7,BAL,20,20,20,15.6,15.6,15.6,1,1,1,41,36,1,66.7,88,12,8,4,4,1,114.60,176,4,2,150,12.50,18.75,0,0,0,0,0,0,0,0,0.0,0.0,2,0,2,26,0,NA,26,13,87.8%,NA,NA,NA,2,NA,8,14,NA,NA,NA,NA,NA,6,50.0%,3.08,16.7%,50.0%,10.80,NA,18,176,+3.7%,-0.07,@ CIN,3,·,24.6,-9.0
15,11566,Jayden Daniels,QB,24.8,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,@ NYG,4,OUT,OUT,OUT
15,9221,Jahmyr Gibbs,RB,23.5,DET,30,33,37,9.8,7.8,5.8,1,1,1,64,52,0,0.0,0,0,0,0,0,0,0.00,38,0,0,0,0.00,0.00,4,5,1,1,0,7,15,20,5.0,2.9,13,4,0,58,0,44,38,2.92,81.3%,5,3.40,0.385,0,0.725,1,20,0.050,1.0,NA,17.1%,NA,0,NA,NA,NA,NA,NA,NA,NA,58,NA,NA,@ LAR,30,·,21.2,-11.4
15,6794,Justin Jefferson,WR,26.3,MIN,76,77,78,4.2,3.2,2.2,1,1,1,55,53,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,2,15,1,2,0,8,7,22,11.0,2.8,0,0,0,22,0,NA,0,0,96.4%,NA,NA,NA,0,NA,2,8,0.250,2.0,26,33.3%,0.85,0,NA,NA,NA,NA,NA,0.077,NA,22,NA,NA,@ DAL,1,·,14.2,-10.0
15,9488,Jaxon Smith-Njigba,WR,23.6,SEA,13.0,14,20,18.3,14.8,11.3,1,1,1,60,55,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,7,48,1,3,0,9,65,113,16.1,12.6,0,0,0,113,0,NA,0,0,91.7%,NA,NA,NA,0,NA,3,9,0.333,3.0,36,25.0%,3.14,0,NA,NA,NA,NA,NA,0.083,NA,113,NA,NA,vs IND,7,·,21.7,-3.4
15,7547,Amon-Ra St. Brown,WR,25.9,DET,1.0,1,1,41.4,34.9,28.4,1,1,1,64,61,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,13,104,0,7,2,18,60,164,12.6,9.1,0,0,0,164,0,NA,0,0,95.3%,NA,NA,NA,0,NA,9,18,0.500,9.0,42,43.9%,3.90,0,NA,NA,NA,NA,NA,0.167,NA,164,NA,NA,@ LAR,15,·,18.4,23.0
15,6786,CeeDee Lamb,WR,26.5,DAL,16.0,18,21,17.1,14.1,11.1,1,1,1,70,60,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,6,84,0,4,0,10,27,111,18.5,11.1,0,0,0,111,0,NA,0,0,85.7%,NA,NA,NA,0,NA,4,10,0.400,4.0,39,26.3%,2.85,0,NA,NA,NA,NA,NA,0.103,NA,111,NA,NA,vs MIN,32,·,17.7,-0.6
15,11632,Malik Nabers,WR,22.2,NYG,999.0,999,999,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,vs WAS,9,IR,IR,IR
15,11564,Drake Maye,QB,23.1,NE,13.0,13,13,21.5,21.5,21.5,1,1,1,52,52,0,60.9,87,23,14,6,9,1,62.80,198,3,0,155,6.74,11.07,0,0,0,0,0,0,0,0,0.0,0.0,4,0,2,43,2,NA,43,10.75,100.0%,NA,NA,NA,4,NA,10,27,NA,NA,NA,NA,NA,6,26.1%,3.19,8.7%,17.2%,9.30,NA,29,198,-2.1%,-0.08,vs BUF,28,·,23.5,-2.0
15,12514,Emeka Egbuka,WR,23.0,TB,38.0,38,40,10.4,8.4,6.4,1,1,0,69,44,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,4,51,1,4,0,7,13,64,16.0,9.1,0,0,0,64,0,NA,0,0,63.8%,NA,NA,NA,0,NA,4,7,0.571,4.0,25,20.6%,2.56,0,NA,NA,NA,NA,NA,0.160,NA,64,NA,NA,vs ATL,3,·,11.3,-0.9
15,11604,Brock Bowers,TE,22.8,LV,18.0,21,29,8.8,5.8,2.8,1,1,1,42,38,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,6,2,1,3,0,8,26,28,4.7,3.5,0,0,0,28,0,NA,0,0,90.5%,NA,NA,NA,0,NA,3,8,0.375,3.0,30,32.0%,0.93,0,NA,NA,NA,NA,NA,0.100,NA,28,NA,NA,@ PHI,31,·,13.4,-4.6
15,6904,Jalen Hurts,QB,27.1,PHI,10.0,10,10,22.9,22.9,22.9,1,1,1,69,52,0,80.0,99,15,12,6,3,0,154.90,214,1,3,175,11.67,14.58,0,0,0,0,0,0,0,0,0.0,0.0,7,0,4,39,0,NA,39,5.57,75.4%,NA,NA,NA,4,NA,13,22,NA,NA,NA,NA,NA,9,60.0%,2.77,13.3%,22.2%,6.70,NA,18,214,+2.9%,+0.86,vs LV,15,·,21.9,1.0
15,12527,Ashton Jeanty,RB,21.8,LV,35.0,41,45,8.2,6.2,4.2,1,1,1,42,30,0,0.0,0,0,0,0,0,0,0.00,35,0,0,0,0.00,0.00,4,-3,1,0,0,6,10,7,1.8,1.2,9,1,1,42,0,34,35,3.89,71.4%,0,3.80,0.000,1,0.380,1,15,0.067,1.0,NA,24.0%,NA,0,NA,NA,NA,NA,NA,NA,NA,42,NA,NA,@ PHI,9,·,13.9,-5.7
15,6797,Justin Herbert,QB,27.6,LAC,27.0,27,27,11.4,11.4,11.4,1,1,1,66,66,0,65.5,127,29,19,8,10,1,84.00,210,4,1,210,7.24,11.05,0,0,0,0,0,0,0,0,0.0,0.0,2,0,0,0,0,NA,0,0,100.0%,NA,NA,NA,0,NA,9,31,NA,NA,NA,NA,NA,9,31.0%,2.82,13.8%,44.1%,7.00,NA,34,210,+5.6%,-0.11,@ KC,20,·,19.4,-8.0
15,6813,Jonathan Taylor,RB,26.7,IND,20.0,21,21,13.1,11.6,10.1,1,1,1,60,51,0,0.0,0,0,0,0,0,0,0.00,87,0,0,0,0.00,0.00,3,-14,0,1,0,4,28,14,4.7,3.5,25,0,5,101,0,48,87,3.48,85.0%,3,1.90,0.120,5,0.310,6,29,0.207,6.0,NA,14.8%,NA,0,NA,NA,NA,NA,NA,NA,NA,101,NA,NA,@ SEA,17,·,18.1,-5.0
15,8112,Drake London,WR,24.2,ATL,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,@ TB,13,OUT,OUT,OUT
15,4046,Patrick Mahomes,QB,30.0,KC,24.0,24,24,14.06,14.06,14.06,1,1,1,61,56,0,57.1,97,28,16,8,12,1,62.90,204,5,0,189,6.75,11.81,0,0,0,0,0,0,0,0,0.0,0.0,2,0,0,15,1,NA,15,7.5,91.8%,NA,NA,NA,1,NA,9,30,NA,NA,NA,NA,NA,8,28.6%,2.99,10.7%,48.6%,7.30,NA,35,204,-7.5%,-0.08,vs LAC,31,OUT,22.9,-8.8
15,6770,Joe Burrow,QB,28.8,CIN,29.0,29,29,7.5,7.5,7.5,1,1,1,76,76,0,64.1,117,39,25,10,14,2,58.20,230,3,0,225,5.77,9.00,0,0,0,0,0,0,0,0,0.0,0.0,2,0,0,5,0,NA,5,2.5,100.0%,NA,NA,NA,0,NA,10,41,NA,NA,NA,NA,NA,10,25.6%,2.95,7.7%,31.8%,7.80,NA,44,230,0.0%,-0.39,vs BAL,14,·,20.8,-13.3
15,9226,De'Von Achane,RB,24.0,MIA,10.0,12,15,18.7,15.7,12.7,1,1,1,50,40,0,0.0,0,0,0,0,0,0,0.00,60,0,0,0,0.00,0.00,6,21,0,4,0,6,46,67,11.2,11.2,12,0,1,127,0,37,60,5,80.0%,8,3.10,0.667,1,0.977,5,18,0.278,5.0,NA,21.4%,NA,0,NA,NA,NA,NA,NA,NA,NA,127,NA,NA,@ PIT,23,·,20.8,-2.1
15,8130,Trey McBride,TE,25.8,ARI,2.0,2,2,37.4,31.4,25.4,1,1,1,66,61,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,12,39,0,6,2,13,95,134,11.2,10.3,0,0,0,134,0,NA,0,0,92.4%,NA,NA,NA,0,NA,8,13,0.615,8.0,43,32.5%,3.12,0,NA,NA,NA,NA,NA,0.140,NA,134,NA,NA,@ HOU,28,·,17.3,20.1
15,12507,Omarion Hampton,RB,22.5,LAC,39.0,36,35,7.5,7,6.5,1,1,0,66,24,0,0.0,0,0,0,0,0,0,0.00,61,0,0,0,0.00,0.00,1,-5,0,0,0,1,9,4,4.0,4.0,15,0,5,65,0,36,61,4.07,36.4%,2,2.40,0.133,5,0.373,5,16,0.313,5.0,NA,3.4%,NA,0,NA,NA,NA,NA,NA,NA,NA,65,NA,NA,@ KC,26,·,11.2,-3.7
15,11620,Rome Odunze,WR,23.3,CHI,999.0,999,999,0,0,0,1,0,0,66,0,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,vs CLE,26,OUT,OUT,OUT
15,12526,Tetairoa McMillan,WR,22.5,CAR,73.0,73,75,4.5,3.5,2.5,1,1,1,57,48,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,2,16,0,1,0,4,9,25,12.5,6.3,0,0,0,25,0,NA,0,0,84.2%,NA,NA,NA,0,NA,1,4,0.250,1.0,29,16.7%,0.86,0,NA,NA,NA,NA,NA,0.034,NA,25,NA,NA,@ NO,22,·,13.7,-9.2
15,11560,Caleb Williams,QB,23.9,CHI,15.0,15,15,18.98,18.98,18.98,1,1,1,66,66,1,60.7,132,28,17,10,11,0,112.50,255,3,2,242,8.64,14.24,0,0,0,0,0,0,0,0,0.0,0.0,3,0,1,13,0,NA,13,4.33,100.0%,NA,NA,NA,1,NA,13,31,NA,NA,NA,NA,NA,12,42.9%,3.07,17.9%,37.5%,10.60,NA,32,255,-6.7%,+0.01,vs CLE,29,·,17.1,1.9
15,12518,Tyler Warren,TE,23.4,IND,30.0,34,36,4.9,3.4,1.9,1,1,1,60,49,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,3,12,0,1,0,6,7,19,6.3,3.2,0,0,0,19,0,NA,0,0,81.7%,NA,NA,NA,0,NA,1,6,0.167,1.0,26,22.2%,0.73,0,NA,NA,NA,NA,NA,0.038,NA,19,NA,NA,@ SEA,12,·,10.7,-5.8
15,12512,Quinshon Judkins,RB,21.9,CLE,50.0,51,59,4.7,3.2,1.7,1,1,1,57,38,0,0.0,0,0,0,0,0,0,0.00,21,0,0,0,0.00,0.00,3,-10,0,0,0,4,6,-4,-1.3,-1.0,12,0,0,17,0,26,21,1.75,66.7%,1,2.20,0.083,0,0.303,0,16,0.000,0.0,NA,11.4%,NA,0,NA,NA,NA,NA,NA,NA,NA,17,NA,NA,@ CHI,16,·,16.5,-11.8
15,11584,Bucky Irving,RB,23.1,TB,36.0,34,32,8.1,7.6,7.1,1,1,1,69,37,0,0.0,0,0,0,0,0,0,0.00,60,0,0,0,0.00,0.00,1,-5,0,1,0,3,16,11,11.0,3.7,16,1,3,71,0,48,60,3.75,53.6%,2,3.00,0.125,3,0.425,4,19,0.211,4.0,NA,8.8%,NA,0,NA,NA,NA,NA,NA,NA,NA,71,NA,NA,vs ATL,11,·,14.6,-6.5
15,11631,Brian Thomas Jr.,WR,23.0,JAX,15.0,13,13,17.1,15.1,13.1,1,1,1,62,48,0,0.0,0,0,0,0,0,0,0.00,5,0,0,0,0.00,0.00,4,58,1,2,1,7,8,66,16.5,9.4,1,0,0,71,0,NA,5,5,77.4%,NA,NA,NA,0,NA,3,8,0.375,3.0,30,21.9%,2.20,0,NA,NA,NA,NA,NA,0.067,NA,71,NA,NA,vs NYJ,23,·,10.2,6.9
15,8138,James Cook,RB,26.0,BUF,2.0,1,1,31.1,30.1,29.1,1,1,1,70,47,0,0.0,0,0,0,0,0,0,0.00,107,0,0,0,0.00,0.00,2,-4,0,0,1,3,8,4,2.0,1.3,22,0,2,111,2,101,107,4.86,67.1%,4,4.60,0.182,4,0.642,5,25,0.200,5.0,NA,10.7%,NA,0,NA,NA,NA,NA,NA,NA,NA,111,NA,NA,@ NE,32,·,16.9,14.2
15,4892,Baker Mayfield,QB,30.4,TB,14.0,14,14,20.18,20.18,20.18,1,1,1,69,69,0,55.9,214,34,19,14,15,1,90.00,278,5,2,277,8.15,14.58,0,0,0,0,0,0,0,0,0.0,0.0,1,0,0,1,0,NA,1,1,100.0%,NA,NA,NA,0,NA,16,35,NA,NA,NA,NA,NA,16,47.1%,2.86,11.8%,32.5%,11.50,NA,40,278,+2.3%,0.00,vs ATL,11,·,22.2,-2.0
15,7569,Nico Collins,WR,26.5,HOU,5.0,4,2,23.5,22,20.5,1,1,1,67,49,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,3,32,0,1,2,4,53,85,28.3,21.3,0,0,0,85,0,NA,0,0,73.1%,NA,NA,NA,0,NA,3,4,0.750,3.0,30,13.8%,2.83,0,NA,NA,NA,NA,NA,0.033,NA,85,NA,NA,vs ARI,17,·,16.7,6.8
15,8146,Garrett Wilson,WR,25.2,NYJ,999.0,999,999,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,@ JAX,16,IR,IR,IR
15,6804,Jordan Love,QB,26.9,GB,19.0,19,19,15.94,15.94,15.94,1,1,1,66,66,0,60.0,176,40,24,11,16,2,68.30,305,3,1,276,6.90,11.50,0,0,0,0,0,0,0,0,0.0,0.0,3,0,2,29,0,NA,29,9.67,100.0%,NA,NA,NA,2,NA,14,43,NA,NA,NA,NA,NA,12,30.0%,2.97,10.0%,52.2%,10.60,NA,46,305,+4.0%,+0.03,@ DEN,27,·,17.5,-1.6
15,10229,Rashee Rice,WR,25.4,KC,29.0,36,47,12.1,8.6,5.1,1,1,1,61,52,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,7,4,1,1,0,11,47,51,7.3,4.6,0,0,0,51,0,NA,0,0,85.2%,NA,NA,NA,0,NA,1,11,0.091,1.0,38,33.3%,1.34,0,NA,NA,NA,NA,NA,0.026,NA,51,NA,NA,vs LAC,31,·,16.9,-4.8
15,4866,Saquon Barkley,RB,28.6,PHI,12.0,10,11,17.2,16.2,15.2,1,1,1,69,39,0,0.0,0,0,0,0,0,0,0.00,78,0,0,0,0.00,0.00,2,-3,0,0,0,3,17,14,7.0,4.7,22,2,3,92,1,75,78,3.55,56.5%,2,3.40,0.091,4,0.431,4,25,0.160,4.0,NA,16.7%,NA,0,NA,NA,NA,NA,NA,NA,NA,92,NA,NA,vs LV,12,·,15.3,1.9
15,11563,Bo Nix,QB,25.6,DEN,2.0,2,2,29.08,29.08,29.08,1,1,1,68,68,0,67.7,195,34,23,11,11,0,134.70,312,0,4,302,8.88,13.13,0,0,0,0,0,0,0,0,0.0,0.0,7,0,2,10,0,NA,10,1.43,100.0%,NA,NA,NA,2,NA,17,41,NA,NA,NA,NA,NA,15,44.1%,3.32,14.7%,35.1%,9.80,NA,37,312,+15.1%,+0.52,vs GB,26,·,18.8,10.3
15,12508,Jaxson Dart,QB,22.4,NYG,9.0,9,9,23.14,23.14,23.14,1,1,1,68,66,1,55.6,135,36,20,10,16,1,83.80,309,1,2,246,6.83,12.30,0,0,0,0,0,0,0,0,0.0,0.0,9,0,2,63,0,NA,63,7,97.1%,NA,NA,NA,2,NA,14,45,NA,NA,NA,NA,NA,12,33.3%,3.05,19.4%,27.9%,11.40,NA,43,309,-1.0%,+0.02,vs WAS,6,·,22.9,0.2
15,11635,Ladd McConkey,WR,23.9,LAC,77.0,78,79,4,3,2,1,1,0,66,49,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,2,6,0,0,0,3,14,20,10.0,6.7,0,0,0,20,0,NA,0,0,74.2%,NA,NA,NA,0,NA,0,3,0.000,0.0,30,10.3%,0.67,0,NA,NA,NA,NA,NA,0.000,NA,20,NA,NA,@ KC,19,·,13.5,-9.5
15,4034,Christian McCaffrey,RB,29.3,SF,14.0,14,13,15.7,15.2,14.7,1,1,1,74,62,0,0.0,0,0,0,0,0,0,0.00,73,0,0,0,0.00,0.00,1,3,0,1,0,1,11,14,14.0,14.0,22,0,1,87,1,77,73,3.32,83.8%,4,3.50,0.182,2,0.532,3,23,0.130,3.0,NA,3.3%,NA,0,NA,NA,NA,NA,NA,NA,NA,87,NA,NA,vs TEN,13,·,24.0,-8.3
15,8137,George Pickens,WR,24.6,DAL,58.0,61,64,6.3,4.8,3.3,1,1,1,70,60,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,3,16,0,2,0,6,17,33,11.0,5.5,0,0,0,33,0,NA,0,0,85.7%,NA,NA,NA,0,NA,2,6,0.333,2.0,38,15.8%,0.87,0,NA,NA,NA,NA,NA,0.053,NA,33,NA,NA,vs MIN,32,·,16.2,-9.9
15,11628,Marvin Harrison Jr.,WR,23.1,ARI,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,@ HOU,30,OUT,OUT,OUT
15,5850,Josh Jacobs,RB,27.6,GB,6.0,6,7,23.2,22.2,21.2,1,1,1,66,36,0,0.0,0,0,0,0,0,0,0.00,73,0,0,0,0.00,0.00,2,19,1,0,1,3,0,19,9.5,6.3,12,0,2,92,1,28,73,6.08,54.5%,3,2.30,0.250,3,0.480,4,15,0.267,4.0,NA,7.5%,NA,0,NA,NA,NA,NA,NA,NA,NA,92,NA,NA,@ DEN,29,·,16.6,6.6
15,8150,Kyren Williams,RB,25.1,LAR,8.0,8,8,21.8,21.3,20.8,1,1,1,72,39,0,0.0,0,0,0,0,0,0,0.00,78,0,0,0,0.00,0.00,1,2,0,1,0,1,8,10,10.0,10.0,15,2,2,88,2,48,78,5.2,54.2%,4,3.20,0.267,4,0.587,5,16,0.313,5.0,NA,2.6%,NA,0,NA,NA,NA,NA,NA,NA,NA,88,NA,NA,vs DET,31,·,13.2,8.6
15,12481,Cam Skattebo,RB,23.6,NYG,999.0,999,999,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,vs WAS,6,IR,IR,IR
15,8155,Breece Hall,RB,24.3,NYJ,46.0,46,47,5.7,4.7,3.7,1,1,1,68,37,0,0.0,0,0,0,0,0,0,0.00,23,0,0,0,0.00,0.00,2,-2,0,0,0,2,16,14,7.0,7.0,12,0,1,37,0,23,23,1.92,54.4%,1,1.90,0.083,1,0.273,1,14,0.071,1.0,NA,6.1%,NA,0,NA,NA,NA,NA,NA,NA,NA,37,NA,NA,@ JAX,28,·,14.1,-8.4
15,9758,C.J. Stroud,QB,24.0,HOU,8.0,8,8,23.4,23.4,23.4,1,1,1,67,67,1,75.9,87,29,22,10,7,0,137.10,270,1,3,260,8.97,11.82,0,0,0,0,0,0,0,0,0.0,0.0,6,0,1,10,0,NA,10,1.67,100.0%,NA,NA,NA,1,NA,14,35,NA,NA,NA,NA,NA,13,44.8%,3.12,0.0%,40.6%,4.50,NA,32,270,+12.4%,+0.43,vs ARI,21,·,19.5,3.9
15,8183,Brock Purdy,QB,25.8,SF,4.0,4,4,26.2,26.2,26.2,1,1,1,74,74,1,76.7,168,30,23,15,7,0,140.30,339,2,3,295,9.83,12.83,0,0,0,0,0,0,0,0,0.0,0.0,7,0,4,44,0,NA,44,6.29,100.0%,NA,NA,NA,4,NA,22,37,NA,NA,NA,NA,NA,18,60.0%,3.28,10.0%,41.7%,9.00,NA,36,339,+14.5%,+0.47,vs TEN,9,·,22.9,3.3
15,3294,Dak Prescott,QB,32.2,DAL,25.0,25,25,11.96,11.96,11.96,1,1,1,70,70,0,60.5,137,38,23,12,15,0,84.80,296,2,0,294,7.74,12.78,0,0,0,0,0,0,0,0,0.0,0.0,1,0,0,2,0,NA,2,2,100.0%,NA,NA,NA,0,NA,12,39,NA,NA,NA,NA,NA,12,31.6%,2.77,13.2%,51.2%,8.60,NA,41,296,-1.6%,-0.03,vs MIN,30,·,22.5,-10.5
15,5859,A.J. Brown,WR,28.2,PHI,30.0,27,23,12.1,11.1,10.1,1,1,1,69,50,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,2,34,0,1,1,2,7,41,20.5,20.5,0,0,0,41,0,NA,0,0,72.5%,NA,NA,NA,0,NA,2,2,1.000,2.0,18,11.1%,2.28,0,NA,NA,NA,NA,NA,0.056,NA,41,NA,NA,vs LV,6,·,14.8,-2.7
15,12529,TreVeyon Henderson,RB,22.9,NE,3.0,3,3,30.1,29.1,28.1,1,1,0,52,25,0,0.0,0,0,0,0,0,0,0.00,148,0,0,0,0.00,0.00,2,-1,0,0,0,3,14,13,6.5,4.3,14,0,3,161,2,67,148,10.57,48.1%,2,4.80,0.143,5,0.623,5,17,0.294,5.0,NA,13.0%,NA,0,NA,NA,NA,NA,NA,NA,NA,161,NA,NA,vs BUF,7,·,14.1,16.0
15,11624,Xavier Worthy,WR,22.4,KC,68.0,66,63,5.5,4.5,3.5,1,1,0,61,41,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,2,21,0,1,0,4,14,35,17.5,8.8,0,0,0,35,0,NA,0,0,67.2%,NA,NA,NA,0,NA,1,4,0.250,1.0,29,12.1%,1.21,0,NA,NA,NA,NA,NA,0.034,NA,35,NA,NA,vs LAC,31,·,10.6,-5.1
15,10859,Sam LaPorta,TE,24.7,DET,999.0,999,999,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,@ LAR,17,IR,IR,IR
15,9484,Tucker Kraft,TE,24.9,GB,999.0,999,999,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,@ DEN,11,IR,IR,IR
15,3163,Jared Goff,QB,31.0,DET,5.0,5,5,25.52,25.52,25.52,1,1,1,64,64,0,61.0,243,41,25,14,16,0,111.60,338,1,3,338,8.24,13.52,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,100.0%,NA,NA,NA,0,NA,17,41,NA,NA,NA,NA,NA,17,41.5%,2.92,12.2%,35.7%,9.60,NA,42,338,+6.3%,+0.28,@ LAR,23,·,19.0,6.5
15,9756,Jordan Addison,WR,23.7,MIN,44.0,43,38,8.6,7.6,6.6,1,1,1,55,35,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,2,48,0,1,0,2,18,66,33.0,33.0,0,0,0,66,0,NA,0,0,63.6%,NA,NA,NA,0,NA,1,2,0.500,1.0,17,8.3%,3.88,0,NA,NA,NA,NA,NA,0.059,NA,66,NA,NA,@ DAL,1,·,9.8,-1.2
15,12530,Travis Hunter,WR,22.4,JAX,999.0,999,999,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,vs NYJ,23,IR,IR,IR
